,Title,label
2510,"기아차, 뮤지컬 '엘리자벳'에 더 K9 고객 1200명 초청",0
2511,"[르포] ""위기 극복""…미래차엑스포서 수출길 찾은 車부품사들",-1
2512,"""경기 침체 때문에""…연말 인사 한파, '문책·세대교체·구조개혁'",0
2513,"현대기아차, 지난달 美 판매 소폭 증가",1
2514,"기아차 ""청년 일자리 지원하고 車할인도 받으세요""",1
2515,[완성차 10월 판매]내수 큰 폭 증가…한국GM 21개월만에 증가세 전환(종합),1
2516,"[완성차 10월 판매]기아차, 글로벌 판매 전년比 4.2% ↑...""해외전략차종 호조""(상보)",0
2517,"[완성차 10월 판매]기아차, 25만294대 판매...전년比 4.2%↑(1보)",0
2518,반도체 ‘주춤’·車 ‘추락’·조선 ‘부진’…성장동력 꺼지나,1
2519,"'실적 부진' 현대·기아차, 신용등급 재평가 시작",-1
2520,"현대차그룹, 외국인 유학생 800명 대상 '글로벌 프렌드십 투어' 개최",1
2521,"태양광으로 움직이는 車…현대기아차, 솔라시스템 기술 공개",0
2522,"[르포]""시트도, 페달도 없다?""...현대기아차 '미래차 상상력' 한자리에",0
2523,"""미래차 아이디어 한자리에""…현대기아차, 'R&D 아이디어 페스티벌' 개최",1
2524,"기아차, 렌터카 신차교환 프로그램 출시",1
2525,"위기감 커지는 車산업, 韓 영업이익률 글로벌 최하위…정부 車 부품사 1조원 보증지원(종합)",1
2526,"현대기아차, 지속 성장 위해 인적 쇄신…상품·디자인·미래차 강화(종합)",1
2527,"[르포] 한온시스템 평택공장, 친환경차 부품생산의 '마더플랜트'",0
2528,"[시승기] '내유외강' G4 렉스턴, 강인한 외관에 부드러운 주행감",0
2529,"[르포]세아베스틸 군산공장, 글로벌 판매 확대로 국내 1위 자리 굳건",1
2530,"현대기아차, 상품전략본부장에 토마스 쉬미에라 부사장 임명",0
2531,1%대 韓 완성차업체 영업이익률…글로벌 최하위권,1
2532,"기아차, '후방주차보조시스템 기본 탑재' 2019년형 봉고Ⅲ 출시…1494만~2064만원",1
2533,"'어닝쇼크' 현대기아차, 4Q 실적 회복 이끌 車는?",1
2534,"현대모비스, 3Q 영업익 전년비 15%↓…완성차 부진·리콜 영향",-1
2535,현대차 이어 기아차 마저…車멀미 심해지는 한국경제,-1
2536,"'전략의 실패' 국산차, 내년엔 더 높은 성장 방지턱 우려",1
2537,"기아차, 3분기 영업익 1173억원…시장 기대치 하회(종합)",1
2538,"[기아차 컨콜] ""인도공장 공정률 87%…내년 9월 양산 개시 목표""",0
2539,"[기아차 컨콜] ""中, 모델 노후화·가격경쟁력 약화로 부진...라인업 효율화할 것""",-1
2540,"[기아차 컨콜] ""현지 인센티브 하향 안정화… 美판매법인 실적 개선""",1
2541,"[기아차 컨콜] ""3분기 리콜 등 품질 관련 일회성 비용 2800억원""",0
2542,"[기아차 컨콜] ""품질 관련, 추가 충당금 발생 가능성 낮아""",0
2543,"기아차, 올해 3Q 영업이익 1173억…컨센서스 하회(상보)",1
2544,"기아차, 3Q 매출액 14조743억원...전년대비 0.2%↓(2보)",0
2545,"기아차, 3Q 영업익 1173억원(1보)",0
2546,"현대차, 3분기 어닝쇼크…영업익 76%↓(종합)",0
2547,"기아차, 통상임금으로 중단했던 특근 재개한다",-1
2548,"정의선 현대차 부회장, 협력사 대표들에 '위기 극복' 독려",1
2549,"양웅철 현대차 부회장 ""현기차 1차 협력사 매출, 연평균 8.9% 성장""",1
2550,“금융위기보다 더 춥다”…車부품사의 절규,-1
2551,"현대기아차, 2018 국제 파워트레인 컨퍼런스 개최",1
2552,블록체인·AI·제조 아우르는 범벤처 단체 결성,0
2553,방통위 '현대기아차 위치정보 무단수집' 내일부터 조사,0
2554,"현대차그룹, 산업용 웨어러블 로봇 개발 착수…신사업 개척 본격화",1
2555,"패션과 자동차의 만남…기아차, 국제 패션아트 비엔날레 개최",1
2556,"현대기아차, 3분기 실적 전망도 '흐림'",0
2557,"""가뜩이나 안 팔리는데..."" 한국GM 협력사 '한숨'",1
2558,"쉐보레 스파크, 고객만족도 4년 연속 1위",1
2559,"""단풍 구경 오셔서 K9 타보세요""…기아차, 양양 쏠비치호텔 시승 행사",0
2560,"美 상원, 화재사건과 관련해 현대기아차 美법인장 청문회 출석 요구",0
2561,"기아차, 산림청과 교통약자여행 활성화 MOU 체결",1
2562,"美상원 ""현대차·기아차, 의회 출석 요구…엔진화재 관련""(종합)",1
2563,"美상원 ""현대차·기아차, 엔진화재 관련 다음달 의회 출석요구""",1
2564,"기아차, 9월 中판매 실적 반등…즈파오·K2 전략형 모델 공략",1
2565,"내車정보 수집 '현대차' 조사.. ""2~3개월 걸려""",0
2566,"신형 즈파오, 기아차 中판매 살렸다…올해 목표치 조기달성",0
2567,"기아차, '전기차 안심출동 서비스' 전국으로 확대",1
2568,"""아픔 나눠요""...韓5대 그룹, 지진 피해 인도네시아에 20억원 성금",-1
2569,"[규제에 발목잡힌 미래차]""車산업 스마트 모빌리티 고속 진화중""",1
2570,"[규제에 발목잡힌 미래차] 미래차리더, 정부·연구기관 공조 필요",0
2571,"기아차, 서울시향 공연에 K9 고객 1500명 초청",0
2572,"이효성 ""현대차 개인정보 무단수집, 합동단속 검토""",0
2573,내 차에 남의 이름으로 개통된 통신단말기 달려있다,0
2574,"현대차그룹, 美 ARC 어워즈 3개 부문 수상…사회공헌백서 대상",1
2575,"기업 위기 배경은 '고인건비·저생산성'…""협력적 노사관계 속 구조조정 필요""",1
2576,'큰 차' 선호에 대형 SUV 경쟁 점화,0
2577,"기아차, K9·스팅어 전용 '프리미엄 플랜' 출시",1
2578,파리는 지금 新車 전쟁…파리모터쇼 개막,0
2579,"[완성차 9월 판매]조업일수 감소에 내수·수출 모두 '뚝'…내수 현대차 12%, 기아차 25%↓(종합)",0
2580,"[완성차 9월 판매]기아차, 내수 판매 25% ↓...K9 6개월 연속 월 1천대(상보)",0
2581,"[완성차 9월 판매]기아차, 23만3708대 판매...전년比 6.4% ↓(1보)",0
2582,"美, 車관세 25% 부과시 韓수출 23% 감소…타격 가장 커",0
2583,미리보는 파리모터쇼…신차 트렌드는 '친환경·SUV·고성능',1
2584,쏘나타 247만원·K7 290만원…국내車 할인장 섰다,1
2585,"현대·기아차, 코리아 세일 페스타 참가…최대 15% 할인",1
2586,"기아차, 필리핀 최대 방산전시회서 소형전술차 선보여",1
2587,"현대차, 중국서 정비 만족도 5년 연속 1위",1
2588,"[친환경차가 대세]쏟아지는 전기차, 성능 계속 업그레이드",1
2589,"[친환경차가 대세]안정적인 하이브리드, 성장세 지속",1
2590,"[친환경차가 대세] 속도내는 수소차, 버스·트럭으로 확대",1
2591,"[베스트셀링카의 귀환] 더 뉴 아반떼, 준중형차 시장 달군다",0
2592,"기아차, 인도 딜러 50곳 확보…시장 공략 잰걸음",1
2593,파리는 지금 新車 전쟁…파리모터쇼 개막,0
2594,"[완성차 9월 판매]조업일수 감소에 내수·수출 모두 '뚝'…내수 현대차 12%, 기아차 25%↓(종합)",0
2595,"[완성차 9월 판매]기아차, 내수 판매 25% ↓...K9 6개월 연속 월 1천대(상보)",0
2596,"[완성차 9월 판매]기아차, 23만3708대 판매...전년比 6.4% ↓(1보)",0
2597,"美, 車관세 25% 부과시 韓수출 23% 감소…타격 가장 커",0
2598,미리보는 파리모터쇼…신차 트렌드는 '친환경·SUV·고성능',1
2599,쏘나타 247만원·K7 290만원…국내車 할인장 섰다,1
2600,"현대·기아차, 코리아 세일 페스타 참가…최대 15% 할인",1
2601,"기아차, 필리핀 최대 방산전시회서 소형전술차 선보여",1
2602,"현대차, 중국서 정비 만족도 5년 연속 1위",1
2603,"[친환경차가 대세]쏟아지는 전기차, 성능 계속 업그레이드",1
2604,"[친환경차가 대세]안정적인 하이브리드, 성장세 지속",1
2605,"[친환경차가 대세] 속도내는 수소차, 버스·트럭으로 확대",1
2606,"[베스트셀링카의 귀환] 더 뉴 아반떼, 준중형차 시장 달군다",0
2607,"기아차, 인도 딜러 50곳 확보…시장 공략 잰걸음",1
2608,"[생생KOTRA]2022년 전기차 100만대 공언한 독일, 갈 길 멀다",0
2609,"자동차업계, 추석 연휴 맞아 할인 혜택 '빵빵'",1
2610,돌아온 나들이 계절…'패밀리카'로 안성맞춤 미니밴은,0
2611,"현대기아차, 올해 유럽판매 100만대 돌파 '청신호'",1
2612,[함께가는기업] 협력사 자금유동성 안정 지원하는 현대모비스,1
2613,"기아차 화성공장, 정전으로 27시간째 조업 중단",1
2614,"유로파리그 공식 후원사 기아차, 개막 맞아 마케팅 본격화",1
2615,"기아차, 전국 사회복지관 노후 차량 정비 지원",1
2616,"현대기아차, 美고속도로 안전보험협회 우수등급 최다 획득",1
2617,"기아차 브랜드 체험관 BEAT 360, IDEA 디자인상 수상",1
2618,"기아차 노사, 사내하도급 1300명 추가 특별고용 합의",1
2619,"정의선, 美고위 인사 잇따라 면담…한국車 '호혜적 조처' 요청",0
2620,기아차 화성공장 정전…4시간째 조업 중단,1
2621,"현대차그룹, 中구이저우성 서기와 면담…빅데이터 협력 강화 모색",1
2622,"美, 한국산 철강제품 '품목 예외' 첫 승인…""희망적이나 기대는 금물""",1
2623,"현대車 코나, 美 JD파워 고객기술경험지수 1위",1
2624,[시승기]전기차도 '성능시대'...경쟁력 입증한 니로EV,0
2625,"기아차, '대한민국 방위산업전' 참가…""소형전술차량 수출 기대""",1
2626,"기아차, 'K3 GT' 외장 디자인 공개…""1.6 터보 엔진으로 내달 출시""",1
2627,"기아차 니로EV, 8500대 계약 완료…""국내 유일 패밀리 전기차""",1
2628,"현대기아차, 추석 특별 무상 점검 서비스 실시",1
2629,"르노삼성, 유럽 상용차 판매 1위 '마스터' 10월 한국 출시",1
2630,"지분 늘리고 현대차 재압박 나선 엘리엇, 속내는?",0
2631,"기아차 텔루라이드, 뉴욕 패션위크서 깜짝 공개",0
2632,"英 '브랜드파이낸스', 삼성전자 브랜드 가치 89조원",0
2633,"현대차그룹, 추석 전 협력사 납품대금 1조2350억 조기 지급",1
2634,"또다시 목소리 높인 엘리엇…""모비스 AS사업, 현대차에 매각하라""",-1
2635,또 도 넘은 엘리엇…현대차 지배구조 개편 재차 압박,0
2636,"""AI로 자소서 점검해보세요""…코멘토, AI 분석 서비스 출시",1
2637,"기아차, ‘올 뉴 K3’ 생활연비 최강자 선발대회 성료",0
2638,현대기아차 북미 실적 반등…투싼·싼타페 SUV 선전,0
2639,"카카오 ""카카오 i 하드웨어 제휴 열려있다…우리의 강점은 챗봇""",1
2640,"한미 FTA 새 협정문…불리해진 수출, 車업계 근심 커져",0
2641,"카카오 ""AI, 자동차와 집에 집중하겠다""",0
2642,[완성차 8월 판매] 내수 두달 연속 씽씽…개소세 영향 톡톡(종합),0
2643,"[완성차 8월 판매]기아차, 내수 4만4200대로 7.7%↑…K시리즈·카니발 선전(상보)",0
2644,"[완성차 8월 판매]기아차, 22만3648대 판매...전년比 0.2%↓(1보)",0
2645,"기아차 ""힘내라 대한민국!""…소상공인·자영업자 특별 판촉 행사",1
2646,"현대기아차, 연말까지 수해 차량 특별점검 서비스 실시",1
2647,"기아차, 추석 연휴 7박8일 시승 이벤트",1
2648,"현대기아차, 국내 최초 車에 지능형 음성인식 비서 서비스 적용",1
2649,"카카오, AI 기술 현대·기아차에 탑재…""차 온도 21도로 맞춰줘""",0
2650,"현대기아차, 중국서 생산한 車 동남아 수출 검토",0
2651,대기업 공채 시즌 개막…대한항공 등 원서접수,0
2652,"[동반성장이경쟁력]현대모비스, 협력사와 10년 이상 끈끈한 관계...車부품산업 키운다",1
2653,"기아차, 2018년 하반기 대졸 신입사원 채용",0
2654,기아차 임단협 찬반투표 가결…임금 찬성 59.1%,0
2655,싼타페 끌고 투싼 밀고…SUV 천하,0
2656,"[제조업 5년후 먹거리]대기업 투자계획 보니, AI·커넥티드카·바이오",0
2657,"현대차그룹, ‘기프트카 캠페인 시즌9’ 지원 대상자 모집",1
2658,"현대차그룹, 중국상품담당 권문식 부회장…""중국 사업 경쟁력 강화""",1
2659,건설사의 '홈 IoT' 홀로서기,0
2660,르노삼성의 상용차 도전장…1톤 밴으로 틈새 노린다,0
2661,車업계 임단협 조기 마무리…르노삼성만 남았다,0
2662,"기아차, 중국 전용 엔트리 SUV ‘KX1’ 출시",1
2663,"기아차, 2018년 임단협 잠정합의...'기본급 4만5000원 인상'",-1
2664,"기아차, '올 뉴 K3' 무료 시승 이벤트 재실시",1
2665,"현대기아차, 노후차량 대상 '무상점검 서비스' 실시",1
2666,현대차와 다른 길...'파업' 급브레이크 밟은 기아차 노조,0
2667,"""테슬라까지 가세""…국내 전기차 시장도 SUV가 '대세'",1
2668,자동차부품사 2Q 실적 반등…하반기엔 '먹구름',0
2669,신흥국 환율 불안에 한숨쉬는 현대차,-1
2670,"현대·기아차, 상반기 국내서 가장 많이 팔린 승용차 톱10 '싹쓸이'",0
2671,정몽구 현대차 회장 상반기 보수 50억원…정의선 부회장 8억원,0
2672,"새 옷입은 투싼·스포티지, 준중형 SUV 시장 '격돌'",0
2673,[삼성에 기댄 경제]반도체 빼면 남는게 없는 나라…국대기업도 부진,-1
2674,"현대차그룹, 라오스 홍수 피해 성금 3억5000만원 지원",-1
2675,"현대기아차, '독립음장 제어 시스템' 개발…""좌석마다 다른 음악 듣는다""",1
2676,[재계 뉴웨이브]드라마와는 달라…겸손·소통·털털한 재벌가 3·4세,0
2677,"기아차, 터보 모델 추가한 2019년형 스토닉 출시...1625만~2258만원",1
2678,"기아차, '그린 라이트' 프로젝트 두 번째 결실…모잠비크·말라위에 중학교 건립",0
2679,개소세 인하에 추가 할인까지…車업계 뜨거운 할인 경쟁,1
2680,"기아차, 2018 펫서울 카하 엑스포 참가",0
2681,"현대기아차, 美·中 판매 회복 쉽지 않네",1
2682,[완성차 7월 판매]개소세 효과에 내수 늘고 수출 줄고…기아차 5개월 연속 판매↑(종합),1
2683,"[완성차 7월 판매]기아차, 5개월 연속 증가세...국내 7.8%↑(상보)",1
2684,"[완성차 7월 판매]기아차, 23만878대 판매...전년比 5.1%↑(1보)",0
2685,"기아차, 니로 EV 올 판매 2만대 파상공세",0
2686,"현대기아차, 하반기 전략은…신차·SUV 강화",1
2687,내우외환에 손잡은 노사…현대차 실적 상향등 켰다,1
2688,"기아차, 2Q 영업익 13% 줄어…하반기에는 수익성 회복 기대(종합)",1
2689,"[기아차 컨콜]""니로 등 친환경차로 선진시장 공략""",1
2690,"[기아차 컨콜]""러시아, 年18만대 넘어 역대 최대 전망""",1
2691,"[기아차 컨콜] ""중국서 QE 연 18만대 판매할 것""",0
2692,"[기아차 컨콜]""美 관세부과 관련, 컨틴전시플랜 운영해 모니터링중""",0
2693,"[기아차 컨콜] ""美시장, 하반기 수익성 개선 기대""",1
2694,"[기아차 컨콜]""부진한 실적, 환율·판촉비 증가 영향""",1
2695,"기아차, 2Q 영업익 13%↓...환율·인센티브에 발목(상보)",0
2696,"기아차, 상반기 영업익 6582억원...전년 대비 16%↓(3보)",0
2697,"기아차, 2분기 매출액 14조601억원...전년 대비 3.5%↑(2보)",0
2698,"기아차, 2분기 영업익 3526억원...전년 대비 12.7%↓(1보)",0
2699,"기아차, '스포티지 더 볼드 출시 기념' 차박캠핑 이벤트",1
2700,"현대모비스, 올 상반기 영업익 9810억...전년 대비 16%↓",0
2701,"현대차, 3분기 연속 영업익 1조원 미달…2Q 영업익 9508억(종합)",0
2702,"현대차, 3분기 연속 영업익 1조 붕괴...전년대비 29%↓(상보)",-1
2703,"기아차, 여행객 대상 'THE K9 리무진 시승 이벤트' 진행",1
2704,"파업 결의한 기아차 노조, 투표서 72.7% 찬성",0
2705,"현대기아차, 中 법인 수장 교체…베이징현대 총경리에 윤몽현 부사장",0
2706,"현대차, 韓中 물류 스타트업에 투자...""미래 성장동력 확보""(종합)",1
2707,"""美 자동차 관세 25% 부과시 현대차 영업익 반토막""",-1
2708,"기아차, 상품성 높인 ‘스포티지 더 볼드’ 출시...'2120만~3038만원'",1
2709,"출근 전 찜통된 차…집에서 음성명령, 에어컨 미리 튼다",0
2710,"현대기아차, 법인장회의서 美 통상이슈 영향·하반기 판매 전략 논의",0
2711,포천 500대 韓 기업 16곳…SK하이닉스·KB금융·CJ도 진입,0
2712,"현대기아차, 하계 특별 무상점검 서비스 실시",1
2713,"기아차, 장애인 여행 편의 돕는 하모니원정대 6기 발대식 개최",1
2714,1회 충전으로 385km 갈 수 있는 ‘니로 EV’ 출시...'4780만~4980만원',1
2715,"車값 싸진다, 개소세 인하에 추가 할인까지...""최대 288만원 절약""(종합)",1
2716,"현대기아차, 내수활성화 동참...""스포티지 최대 184만원 할인""",1
2717,"완성차 업계 ""개소세 인하 환영""…추가 인하까지",0
2718,"퍼즐 맞춘 기아차, 투톱 체제로 年 판매목표 달성 박차",1
2719,기아차도 협상 결렬…현대차는 교섭 난항,0
2720,"현대모비스, 우수 협력사와 대리점에 수박 1만통 선물",1
2721,"[인사]기아차, 최준영 부사장 대표이사로 내정",0
2722,"기아차, '2019 호주오픈' 볼키즈 20명 모집",1
2723,"현대기아차, 이번주 해외법인장 회의…美 관세 대응 등 논의",0
2724,[차장칼럼]자동차와 관세폭탄,0
2725,"기아차, 어린이 교통안전 체험전 '슬로우 캠페인' 개최",1
2726,찌릿찌리 전기차의 유혹...올해 2만대 벽 넘는다,0
2727,"기아차, '2018 KBO 올스타전' 연계 마케팅 실시",0
2728,"[완성차 6월 판매]현대기아차, 해외서 씽씽...12%↑(상보)",0
2729,[완성차 6월 판매]수출 늘고 내수 줄고…현대차 올해 첫 월 판매 40만대 돌파(종합),1
2730,"[완성차 6월 판매]현대기아차, 66만5438대 판매...전년 대비 9.3%↑(1보)",0
2731,"[완성차 6월 판매]기아차, 4개월 연속 증가세...해외 7.8%↑(상보)",1
2732,"[완성차 6월 판매]기아차, 25만1216대 판매...작년 보다 5.9%↑(1보)",0
2733,[르포]'모듈화 진화' 車 1대 조립 사이클타임 3분42초,1
2734,"[주 52시간 시대] 저녁이 있는 삶, 첫날… 飛飛飛 vs 悲悲悲",0
2735,"[CFO가 본 하반기] 국내 주요 기업 단 4%만 ""근로시간 단축으로 추가 고용""",0
2736,"박한우 기아차 사장 ""내년 인도 등 신시장 개척 총력""",0
2737,"""축제는 계속 된다""...현대기아차, 러시아월드컵 효과 기대",1
2738,"무협, 美 무역확장법 232조 조치 대상 면제 공식 요청",1
2739,[文정부 동반성장지수]협력사에 653억 인센티브·1만5천명 연봉 10% 올려준 기업들,1
2740,가속 붙은 '정의선 오픈이노베이션',1
2741,"홍영표 ""공작기계 만드는 현대차…중견기업에 길 터줘야""",0
2742,"""든든한 아침 되세요""...기아차, 경차 모닝타고 일터에 모닝죽 배달",0
2743,"[완성차 6월 판매]현대기아차, 해외서 씽씽...12%↑(상보)",0
2744,[완성차 6월 판매]수출 늘고 내수 줄고…현대차 올해 첫 월 판매 40만대 돌파(종합),1
2745,"[완성차 6월 판매]현대기아차, 66만5438대 판매...전년 대비 9.3%↑(1보)",0
2746,"[완성차 6월 판매]기아차, 4개월 연속 증가세...해외 7.8%↑(상보)",1
2747,"[완성차 6월 판매]기아차, 25만1216대 판매...작년 보다 5.9%↑(1보)",0
2748,[르포]'모듈화 진화' 車 1대 조립 사이클타임 3분42초,1
2749,"[주 52시간 시대] 저녁이 있는 삶, 첫날… 飛飛飛 vs 悲悲悲",0
2750,"[CFO가 본 하반기] 국내 주요 기업 단 4%만 ""근로시간 단축으로 추가 고용""",0
2751,"박한우 기아차 사장 ""내년 인도 등 신시장 개척 총력""",0
2752,"""축제는 계속 된다""...현대기아차, 러시아월드컵 효과 기대",1
2753,"무협, 美 무역확장법 232조 조치 대상 면제 공식 요청",1
2754,[文정부 동반성장지수]협력사에 653억 인센티브·1만5천명 연봉 10% 올려준 기업들,1
2755,가속 붙은 '정의선 오픈이노베이션',1
2756,"홍영표 ""공작기계 만드는 현대차…중견기업에 길 터줘야""",0
2757,"""든든한 아침 되세요""...기아차, 경차 모닝타고 일터에 모닝죽 배달",0
2758,벤츠 C220 CDI 등 1만2100대 리콜,0
2759,"현대차그룹, 재활용 배터리 ESS 개발…신에너지 시장 진출",1
2760,"실적 부진 현대기아차, 하반기 신차 10종 이상 韓·中·美 출격",-1
2761,"현대모비스, 안개 끼지 않는 램프 세계 최초 개발",1
2762,"현대기아차·제네시스, 美 품질평가 싹쓸이...현지언론도 주목",1
2763,현대차-아우디 수소차 동맹에 모비스 '방긋',0
2764,"포르쉐 제친 제네시스, 美서 2년 연속 프리미엄 브랜드 1위 등극",1
2765,"현대차그룹, 아우디와 수소차 동맹 결성…수소전기차 주도권 확보",0
2766,"현대기아차, 더딘 美中 회복세…권역별본부 처방 통할까",1
2767,文대통령 러시아 경제사절단 中企 중심으로,0
2768,"현대기아차, 북미·유럽·인도 권역본부 설립…현장 중심 자율경영 강화",1
2769,러시아 월드컵으로 보는 '중국 스마트폰 굴기',0
2770,"기아차, 제대 군인 정비협력사 취업 지원",1
2771,"정의선 부회장, 올들어 4차 訪中…미래차 대륙 공략 속도전",1
2772,"中기술력 확인한 정의선 부회장...""많이 발전했다""",0
2773,"현대기아차, ‘CES 아시아 2018’에서 미래기술 선보여",1
2774,"현대기아차, 하반기 친환경차로 해외 시장 본격 공략",1
2775,"[아시아초대석]""만만찮은 성장통, 글로벌 한샘 발판으로 삼겠다""",1
2776,[2018부산모터쇼]친환경차가 대세…눈길 끈 친환경차 보니,1
2777,"기아차, 한정판 K5·K7 월드컵 에디션 출시...' 2780만원·3500만원'",1
2778,"[2018부산모터쇼]현대기아차, 미래 자동차 첫 공개...어떻게 생겼나 봤더니",0
2779,"현대기아차, 美·中시장 판매 속도 붙었다",0
2780,"기아차, 올 뉴 K3 무료 시승 이벤트",1
2781,"기아차, 대학생 씽크탱크 '레드 크리에이터' 출범",0
2782,완성차 6월 車 할인 풍성…쏘나타 100만원·말리부 350만원 할인,1
2783,"[완성차 5월 판매]현대기아차, 국내외 판매 증가 지속…한국GM 내수 회복세",1
2784,"[완성차 5월 판매]현대기아차, 내수·해외 쾌속 질주...8.0%↑(상보)",0
2785,"[완성차 5월 판매]현대기아차, 63만4193대 판매...전년比 8.0%↑(1보)",0
2786,"[완성차 5월 판매]기아차, K9·K3 질주로 내수 선전...8.1%↑(상보)",0
2787,"[완성차 5월 판매]기아차, 24만7176대 판매...전년 보다 9.0%↑(1보)",0
2788,"기아차 ""SP콘셉트카 이름 지어주세요""…印서 마케팅 본격화",1
2789,"현대기아차, 러시아 월드컵 공식차량 전달",0
2790,"기아차, 고객 만족 위해 ‘커스터머 밸류 업’ 선포식 시행",0
2791,"현대모비스, GM '올해의 협력사'에 첫 선정...누적 수주액 1조원 넘어",1
2792,"미국 車 관세폭탄 현실화될까, 車업계 전전긍긍",0
2793,"[2018 히트상품]기아차 올 뉴 K3, 준중형 덩치에 경차급 연비",0
2794,"[2018 히트상품]신형 싼타페, 첨단 기술로 국내 SUV 시장 평정",0
2795,"""미국 車 관세 25%땐 국내 300만대 생산도 어렵다""",0
2796,"기아차, 아동교통사고 예방 ‘그린 라이트 카드 캠페인’ 진행",-1
2797,"기아차, THE K9 골프 인비테이셔널 참가자 모집",0
2798,"기아차, 고급감성 더한 2019년형 스팅어 출시...'3570만~5030만원'",1
2799,"기아차, 유럽형 스포티지 부분변경 모델 디자인 공개",0
2800,기아차 카니발(YP) 22만4000대 리콜,0
2801,"기아차, 제32회 한국여자오픈 개최",1
2802,"기아차 ""정몽구·정의선 주식양수도 거래 합의서 자동해제""",0
2803,[차장칼럼]중국 자동차 굴기,0
2804,"현대차, 해외 판매 일등공신 '투싼'",0
2805,"기아차, 온라인 백일장·사생대회 개최",1
2806,"현대기아차, 인벤시아드 발명 대회 개최…미래차 아이디어 발굴",1
2807,[현대차 지배구조]잇단 반대 권고에 행동주의 펀드 韓 기업 공략 승리하나(종합),1
2808,"엘리엇, 소송괴물서 기업공략 승자로?",1
2809,"기아차, '더 뉴 K5 하이브리드' 시승이벤트 참가자 모집",1
2810,"현대기아차, 올해 유럽 판매 첫 100만대 돌파 전망",1
2811,"이원희 현대차 사장 ""車 경쟁력 획기적 강화""…지배구조 개편 지지 호소",1
2812,'최저임금·주 52시간제'에 후진하는 한국 車 생산…2021년까지 55만대 ↓,0
2813,"현대기아차, 2018 상반기 R&D 테크데이 개최…협력사와 상생",1
2814,"기아차, ‘더 뉴 K5 하이브리드’ 출시…가격 2890만~3355만원",1
2815,현대모비스 분할합병 주총 3대 변수…미래가치·주가·국민연금,1
2816,"기아차, 첨단 미래기술 담은 브랜드 필름 '피터 리턴즈' 공개",0
2817,"정의선 부회장 ""현대차그룹 지배구조 개편 흔들리지 않을 것""",0
2818,"엘리엇 ""현대차그룹 개편안에 반대표 행사할 것""",0
2819,"현대모비스, 커넥티비티 SW분야 글로벌 인재 영입",0
2820,"현대모비스,  中 수주 올해 1조원 넘는다…전년比 4배 성장",1
2821,가속페달 밟는 수입차 VS 후진하는 국산차,0
2822,"현대차, '3종3횡' 전략으로 中 회복 박차",1
2823,"기아차, 봉고 탑차 전국 순회 서비스 실시",0
2824,"전기차부터 PHEV까지, 쏟아지는 친환경차",0
2825,"'해외 체질' 기아차 스팅어, 올 수출 1만대 돌파",1
2826,"2018 부산국제모터쇼, 다음달 7일 개막…19개 브랜드 참가",0
2827,원화 덮친데 유가 덮쳤다 '차화정 비명',0
2828,"환율 직격탄 실적 관통…기업들, 원화강세 장기화 우려",1
2829,"기아차, ‘해피 모빌리티 나눔 캠페인’ 진행",1
2830,"현대기아차, 4월 中 판매 두 배 늘어…글로벌 판매 반등",0
2831,"[완성차 4월 판매]현대기아차, 국내외 판매 호조…한국GM은 내수 반토막(종합)",-1
2832,"[완성차 4월 판매]봄바람 탄 현대기아차, 내수·해외 10% 점프(상보)",0
2833,"[완성차 4월 판매]현대기아차, 63만1225대 판매...전년比10.4%↑(1보)",0
2834,"[완성차 4월 판매]기아차, 내수·수출 모두 증가...판매량 9.3%↑(상보)",1
2835,"[완성차 4월 판매]기아차, 24만28대 판매...전년 대비 9.3%↑(1보)",0
2836,"현대기아차, 美서 또 부진…SUV가 반등 '키'",-1
2837,"현대기아차, 제주전기차엑스포 참가...니로EV 세계 첫 공개",0
2838,"엘리엇, ISD 추진…속내는",0
2839,"기아차, 차체 수리 표준 매뉴얼 재정비...""서비스협력사 품질 강화""",1
2840,"[르포]""공장가동률 99%…길에서 K3보면 뿌듯합니다""",0
2841,"삼성·SK에 소송 건 美 로펌 '하겐스 버만', 현대차·대한항공엔 승소",-1
2842,"현대차그룹, 중장기 전략ㆍ주주환원책 쏟아내는 이유는",0
2843,"실적 급감한 현대기아차, '환율'이 발목 잡았다",-1
2844,"후진하는 현대기아차, 환율·판매부진 여파로 영업익 급감(종합2)",-1
2845,"[기아차 컨콜]""2분기도 대외환경 불확실...씨드, 스포티지, 니로 전기차 출격""",-1
2846,"[기아차 컨콜]""中판매 회복세...SUV 등 신차로 판매 가속화""",1
2847,"[기아차 컨콜]""환율 영향으로 1Q 수익성 감소""",0
2848,"[기아차 컨콜]""美재고량 5.1→4.4개월로 크게 줄어...2015년 대비 최저""",0
2849,"기아차, 환율·판매부진 여파로 1Q 영업익 20% 급감(종합)",-1
2850,"기아차, 1분기 매출액 12조5622억원...전년 대비 2.2%↓(2보)",0
2851,"기아차, 1분기 영업익 3056억원...전년 대비 20.2%↓(1보)",0
2852,"기아차, ‘제9회 전세계 정비사 경진대회’개최",1
2853,"현대모비스, 2025년 매출 44조원…미래車 사업 매출 2배로 키운다",0
2854,"기아차, 2019년형 ‘쏘렌토 더 마스터’출시",1
2855,기아 모닝ㆍ현대 아이오닉 하이브리드 등 23만대 리콜,0
2856,[2018베이징모터쇼]현장 직접챙긴 정의선…“올해 목표달성 가능”,0
