Date,label,economics,IT,finance,social,politics
2017-01-09,8.0,1,0,0,0,0
2017-01-09,,0,1,0,0,0
2017-01-09,,0,0,1,0,0
2017-01-09,,0,0,0,1,0
2017-01-10,,0,0,0,0,1
2017-01-10,,1,0,0,0,0
2017-01-10,2.0,0,1,0,0,0
2017-01-10,,0,0,1,0,0
2017-01-10,,0,0,0,1,0
2017-01-11,,0,0,0,0,1
2017-01-11,5.0,1,0,0,0,0
2017-01-11,,0,1,0,0,0
2017-01-11,,0,0,1,0,0
2017-01-11,,0,0,0,1,0
2017-01-12,,0,0,0,0,1
2017-01-12,4.0,1,0,0,0,0
2017-01-12,,0,1,0,0,0
2017-01-12,,0,0,1,0,0
2017-01-12,,0,0,0,1,0
2017-01-13,,0,0,0,0,1
2017-01-13,,1,0,0,0,0
2017-01-13,,0,1,0,0,0
2017-01-13,2.0,0,0,1,0,0
2017-01-13,,0,0,0,1,0
2017-01-16,,0,0,0,0,1
2017-01-16,,1,0,0,0,0
2017-01-16,2.0,0,1,0,0,0
2017-01-16,,0,0,1,0,0
2017-01-16,,0,0,0,1,0
2017-01-17,,0,0,0,0,1
2017-01-17,2.0,1,0,0,0,0
2017-01-17,5.0,0,1,0,0,0
2017-01-17,,0,0,1,0,0
2017-01-17,,0,0,0,1,0
2017-01-18,,0,0,0,0,1
2017-01-18,3.0,1,0,0,0,0
2017-01-18,,0,1,0,0,0
2017-01-18,,0,0,1,0,0
2017-01-18,,0,0,0,1,0
2017-01-19,,0,0,0,0,1
2017-01-19,,1,0,0,0,0
2017-01-19,,0,1,0,0,0
2017-01-19,,0,0,1,0,0
2017-01-19,,0,0,0,1,0
2017-01-20,,0,0,0,0,1
2017-01-20,,1,0,0,0,0
2017-01-20,,0,1,0,0,0
2017-01-20,,0,0,1,0,0
2017-01-20,,0,0,0,1,0
2017-01-23,,0,0,0,0,1
2017-01-23,12.0,1,0,0,0,0
2017-01-23,,0,1,0,0,0
2017-01-23,,0,0,1,0,0
2017-01-23,,0,0,0,1,0
2017-01-24,,0,0,0,0,1
2017-01-24,6.0,1,0,0,0,0
2017-01-24,6.0,0,1,0,0,0
2017-01-24,,0,0,1,0,0
2017-01-24,,0,0,0,1,0
2017-01-25,,0,0,0,0,1
2017-01-25,,1,0,0,0,0
2017-01-25,2.0,0,1,0,0,0
2017-01-25,,0,0,1,0,0
2017-01-25,,0,0,0,1,0
2017-01-26,,0,0,0,0,1
2017-01-26,3.0,1,0,0,0,0
2017-01-26,,0,1,0,0,0
2017-01-26,,0,0,1,0,0
2017-01-26,,0,0,0,1,0
2017-01-31,,0,0,0,0,1
2017-01-31,3.0,1,0,0,0,0
2017-01-31,6.0,0,1,0,0,0
2017-01-31,,0,0,1,0,0
2017-01-31,2.0,0,0,0,1,0
2017-02-01,,0,0,0,0,1
2017-02-01,,1,0,0,0,0
2017-02-01,,0,1,0,0,0
2017-02-01,,0,0,1,0,0
2017-02-01,,0,0,0,1,0
2017-02-02,,0,0,0,0,1
2017-02-02,4.0,1,0,0,0,0
2017-02-02,,0,1,0,0,0
2017-02-02,,0,0,1,0,0
2017-02-02,,0,0,0,1,0
2017-02-03,,0,0,0,0,1
2017-02-03,,1,0,0,0,0
2017-02-03,,0,1,0,0,0
2017-02-03,,0,0,1,0,0
2017-02-03,,0,0,0,1,0
2017-02-06,,0,0,0,0,1
2017-02-06,3.0,1,0,0,0,0
2017-02-06,,0,1,0,0,0
2017-02-06,3.0,0,0,1,0,0
2017-02-06,,0,0,0,1,0
2017-02-07,,0,0,0,0,1
2017-02-07,3.0,1,0,0,0,0
2017-02-07,,0,1,0,0,0
2017-02-07,,0,0,1,0,0
2017-02-07,,0,0,0,1,0
2017-02-08,,0,0,0,0,1
2017-02-08,3.0,1,0,0,0,0
2017-02-08,,0,1,0,0,0
2017-02-08,,0,0,1,0,0
2017-02-08,,0,0,0,1,0
2017-02-09,,0,0,0,0,1
2017-02-09,,1,0,0,0,0
2017-02-09,3.0,0,1,0,0,0
2017-02-09,6.0,0,0,1,0,0
2017-02-09,,0,0,0,1,0
2017-02-10,,0,0,0,0,1
2017-02-10,,1,0,0,0,0
2017-02-10,,0,1,0,0,0
2017-02-10,1.0,0,0,1,0,0
2017-02-10,,0,0,0,1,0
2017-02-13,,0,0,0,0,1
2017-02-13,3.0,1,0,0,0,0
2017-02-13,,0,1,0,0,0
2017-02-13,2.0,0,0,1,0,0
2017-02-13,,0,0,0,1,0
2017-02-14,,0,0,0,0,1
2017-02-14,,1,0,0,0,0
2017-02-14,,0,1,0,0,0
2017-02-14,,0,0,1,0,0
2017-02-14,,0,0,0,1,0
2017-02-15,,0,0,0,0,1
2017-02-15,,1,0,0,0,0
2017-02-15,,0,1,0,0,0
2017-02-15,,0,0,1,0,0
2017-02-15,,0,0,0,1,0
2017-02-16,,0,0,0,0,1
2017-02-16,,1,0,0,0,0
2017-02-16,3.0,0,1,0,0,0
2017-02-16,,0,0,1,0,0
2017-02-16,,0,0,0,1,0
2017-02-17,,0,0,0,0,1
2017-02-17,,1,0,0,0,0
2017-02-17,3.0,0,1,0,0,0
2017-02-17,,0,0,1,0,0
2017-02-17,,0,0,0,1,0
2017-02-20,,0,0,0,0,1
2017-02-20,,1,0,0,0,0
2017-02-20,5.0,0,1,0,0,0
2017-02-20,,0,0,1,0,0
2017-02-20,,0,0,0,1,0
2017-02-21,,0,0,0,0,1
2017-02-21,,1,0,0,0,0
2017-02-21,,0,1,0,0,0
2017-02-21,,0,0,1,0,0
2017-02-21,,0,0,0,1,0
2017-02-22,,0,0,0,0,1
2017-02-22,,1,0,0,0,0
2017-02-22,3.0,0,1,0,0,0
2017-02-22,,0,0,1,0,0
2017-02-22,,0,0,0,1,0
2017-02-23,,0,0,0,0,1
2017-02-23,,1,0,0,0,0
2017-02-23,3.0,0,1,0,0,0
2017-02-23,,0,0,1,0,0
2017-02-23,,0,0,0,1,0
2017-02-24,,0,0,0,0,1
2017-02-24,,1,0,0,0,0
2017-02-24,,0,1,0,0,0
2017-02-24,,0,0,1,0,0
2017-02-24,,0,0,0,1,0
2017-02-27,,0,0,0,0,1
2017-02-27,,1,0,0,0,0
2017-02-27,,0,1,0,0,0
2017-02-27,,0,0,1,0,0
2017-02-27,,0,0,0,1,0
2017-02-28,,0,0,0,0,1
2017-02-28,,1,0,0,0,0
2017-02-28,,0,1,0,0,0
2017-02-28,,0,0,1,0,0
2017-02-28,,0,0,0,1,0
2017-03-02,,0,0,0,0,1
2017-03-02,,1,0,0,0,0
2017-03-02,3.0,0,1,0,0,0
2017-03-02,,0,0,1,0,0
2017-03-02,,0,0,0,1,0
2017-03-03,,0,0,0,0,1
2017-03-03,,1,0,0,0,0
2017-03-03,3.0,0,1,0,0,0
2017-03-03,,0,0,1,0,0
2017-03-03,,0,0,0,1,0
2017-03-06,,0,0,0,0,1
2017-03-06,,1,0,0,0,0
2017-03-06,9.0,0,1,0,0,0
2017-03-06,,0,0,1,0,0
2017-03-06,,0,0,0,1,0
2017-03-07,,0,0,0,0,1
2017-03-07,,1,0,0,0,0
2017-03-07,,0,1,0,0,0
2017-03-07,,0,0,1,0,0
2017-03-07,,0,0,0,1,0
2017-03-08,,0,0,0,0,1
2017-03-08,,1,0,0,0,0
2017-03-08,5.0,0,1,0,0,0
2017-03-08,,0,0,1,0,0
2017-03-08,,0,0,0,1,0
2017-03-09,,0,0,0,0,1
2017-03-09,,1,0,0,0,0
2017-03-09,5.0,0,1,0,0,0
2017-03-09,,0,0,1,0,0
2017-03-09,,0,0,0,1,0
2017-03-10,,0,0,0,0,1
2017-03-10,3.0,1,0,0,0,0
2017-03-10,,0,1,0,0,0
2017-03-10,,0,0,1,0,0
2017-03-10,,0,0,0,1,0
2017-03-13,,0,0,0,0,1
2017-03-13,,1,0,0,0,0
2017-03-13,2.0,0,1,0,0,0
2017-03-13,,0,0,1,0,0
2017-03-13,1.0,0,0,0,1,0
2017-03-14,,0,0,0,0,1
2017-03-14,,1,0,0,0,0
2017-03-14,,0,1,0,0,0
2017-03-14,,0,0,1,0,0
2017-03-14,,0,0,0,1,0
2017-03-15,,0,0,0,0,1
2017-03-15,,1,0,0,0,0
2017-03-15,,0,1,0,0,0
2017-03-15,,0,0,1,0,0
2017-03-15,,0,0,0,1,0
2017-03-16,,0,0,0,0,1
2017-03-16,,1,0,0,0,0
2017-03-16,3.0,0,1,0,0,0
2017-03-16,,0,0,1,0,0
2017-03-16,,0,0,0,1,0
2017-03-17,,0,0,0,0,1
2017-03-17,,1,0,0,0,0
2017-03-17,6.0,0,1,0,0,0
2017-03-17,,0,0,1,0,0
2017-03-17,,0,0,0,1,0
2017-03-20,,0,0,0,0,1
2017-03-20,,1,0,0,0,0
2017-03-20,,0,1,0,0,0
2017-03-20,,0,0,1,0,0
2017-03-20,,0,0,0,1,0
2017-03-21,,0,0,0,0,1
2017-03-21,,1,0,0,0,0
2017-03-21,3.0,0,1,0,0,0
2017-03-21,,0,0,1,0,0
2017-03-21,,0,0,0,1,0
2017-03-22,,0,0,0,0,1
2017-03-22,,1,0,0,0,0
2017-03-22,3.0,0,1,0,0,0
2017-03-22,,0,0,1,0,0
2017-03-22,,0,0,0,1,0
2017-03-23,,0,0,0,0,1
2017-03-23,3.0,1,0,0,0,0
2017-03-23,1.0,0,1,0,0,0
2017-03-23,,0,0,1,0,0
2017-03-23,,0,0,0,1,0
2017-03-24,,0,0,0,0,1
2017-03-24,3.0,1,0,0,0,0
2017-03-24,,0,1,0,0,0
2017-03-24,,0,0,1,0,0
2017-03-24,,0,0,0,1,0
2017-03-27,,0,0,0,0,1
2017-03-27,5.0,1,0,0,0,0
2017-03-27,4.0,0,1,0,0,0
2017-03-27,,0,0,1,0,0
2017-03-27,1.0,0,0,0,1,0
2017-03-28,,0,0,0,0,1
2017-03-28,,1,0,0,0,0
2017-03-28,,0,1,0,0,0
2017-03-28,,0,0,1,0,0
2017-03-28,,0,0,0,1,0
2017-03-29,,0,0,0,0,1
2017-03-29,,1,0,0,0,0
2017-03-29,,0,1,0,0,0
2017-03-29,,0,0,1,0,0
2017-03-29,,0,0,0,1,0
2017-03-30,,0,0,0,0,1
2017-03-30,,1,0,0,0,0
2017-03-30,,0,1,0,0,0
2017-03-30,,0,0,1,0,0
2017-03-30,,0,0,0,1,0
2017-03-31,,0,0,0,0,1
2017-03-31,6.0,1,0,0,0,0
2017-03-31,,0,1,0,0,0
2017-03-31,,0,0,1,0,0
2017-03-31,,0,0,0,1,0
2017-04-03,,0,0,0,0,1
2017-04-03,,1,0,0,0,0
2017-04-03,,0,1,0,0,0
2017-04-03,,0,0,1,0,0
2017-04-03,3.0,0,0,0,1,0
2017-04-04,,0,0,0,0,1
2017-04-04,,1,0,0,0,0
2017-04-04,,0,1,0,0,0
2017-04-04,,0,0,1,0,0
2017-04-04,,0,0,0,1,0
2017-04-05,,0,0,0,0,1
2017-04-05,3.0,1,0,0,0,0
2017-04-05,,0,1,0,0,0
2017-04-05,,0,0,1,0,0
2017-04-05,,0,0,0,1,0
2017-04-06,,0,0,0,0,1
2017-04-06,6.0,1,0,0,0,0
2017-04-06,,0,1,0,0,0
2017-04-06,,0,0,1,0,0
2017-04-06,,0,0,0,1,0
2017-04-07,,0,0,0,0,1
2017-04-07,,1,0,0,0,0
2017-04-07,,0,1,0,0,0
2017-04-07,,0,0,1,0,0
2017-04-07,,0,0,0,1,0
2017-04-10,,0,0,0,0,1
2017-04-10,1.0,1,0,0,0,0
2017-04-10,,0,1,0,0,0
2017-04-10,,0,0,1,0,0
2017-04-10,,0,0,0,1,0
2017-04-11,,0,0,0,0,1
2017-04-11,4.0,1,0,0,0,0
2017-04-11,,0,1,0,0,0
2017-04-11,,0,0,1,0,0
2017-04-11,,0,0,0,1,0
2017-04-12,,0,0,0,0,1
2017-04-12,5.0,1,0,0,0,0
2017-04-12,,0,1,0,0,0
2017-04-12,,0,0,1,0,0
2017-04-12,,0,0,0,1,0
2017-04-13,,0,0,0,0,1
2017-04-13,6.0,1,0,0,0,0
2017-04-13,,0,1,0,0,0
2017-04-13,,0,0,1,0,0
2017-04-13,,0,0,0,1,0
2017-04-14,,0,0,0,0,1
2017-04-14,3.0,1,0,0,0,0
2017-04-14,,0,1,0,0,0
2017-04-14,,0,0,1,0,0
2017-04-14,,0,0,0,1,0
2017-04-17,,0,0,0,0,1
2017-04-17,,1,0,0,0,0
2017-04-17,,0,1,0,0,0
2017-04-17,,0,0,1,0,0
2017-04-17,,0,0,0,1,0
2017-04-18,,0,0,0,0,1
2017-04-18,8.0,1,0,0,0,0
2017-04-18,,0,1,0,0,0
2017-04-18,,0,0,1,0,0
2017-04-18,,0,0,0,1,0
2017-04-19,,0,0,0,0,1
2017-04-19,4.0,1,0,0,0,0
2017-04-19,,0,1,0,0,0
2017-04-19,,0,0,1,0,0
2017-04-19,,0,0,0,1,0
2017-04-20,,0,0,0,0,1
2017-04-20,3.0,1,0,0,0,0
2017-04-20,,0,1,0,0,0
2017-04-20,,0,0,1,0,0
2017-04-20,,0,0,0,1,0
2017-04-21,,0,0,0,0,1
2017-04-21,,1,0,0,0,0
2017-04-21,,0,1,0,0,0
2017-04-21,,0,0,1,0,0
2017-04-21,,0,0,0,1,0
2017-04-24,,0,0,0,0,1
2017-04-24,,1,0,0,0,0
2017-04-24,3.0,0,1,0,0,0
2017-04-24,,0,0,1,0,0
2017-04-24,,0,0,0,1,0
2017-04-25,,0,0,0,0,1
2017-04-25,3.0,1,0,0,0,0
2017-04-25,2.0,0,1,0,0,0
2017-04-25,,0,0,1,0,0
2017-04-25,,0,0,0,1,0
2017-04-26,,0,0,0,0,1
2017-04-26,,1,0,0,0,0
2017-04-26,,0,1,0,0,0
2017-04-26,,0,0,1,0,0
2017-04-26,,0,0,0,1,0
2017-04-27,,0,0,0,0,1
2017-04-27,6.0,1,0,0,0,0
2017-04-27,,0,1,0,0,0
2017-04-27,,0,0,1,0,0
2017-04-27,,0,0,0,1,0
2017-04-28,,0,0,0,0,1
2017-04-28,3.0,1,0,0,0,0
2017-04-28,,0,1,0,0,0
2017-04-28,,0,0,1,0,0
2017-04-28,,0,0,0,1,0
2017-05-02,,0,0,0,0,1
2017-05-02,2.0,1,0,0,0,0
2017-05-02,,0,1,0,0,0
2017-05-02,,0,0,1,0,0
2017-05-02,1.0,0,0,0,1,0
2017-05-04,,0,0,0,0,1
2017-05-04,2.0,1,0,0,0,0
2017-05-04,,0,1,0,0,0
2017-05-04,,0,0,1,0,0
2017-05-04,,0,0,0,1,0
2017-05-08,,0,0,0,0,1
2017-05-08,6.0,1,0,0,0,0
2017-05-08,3.0,0,1,0,0,0
2017-05-08,,0,0,1,0,0
2017-05-08,,0,0,0,1,0
2017-05-10,,0,0,0,0,1
2017-05-10,,1,0,0,0,0
2017-05-10,7.0,0,1,0,0,0
2017-05-10,,0,0,1,0,0
2017-05-10,,0,0,0,1,0
2017-05-11,,0,0,0,0,1
2017-05-11,,1,0,0,0,0
2017-05-11,7.0,0,1,0,0,0
2017-05-11,,0,0,1,0,0
2017-05-11,,0,0,0,1,0
2017-05-12,,0,0,0,0,1
2017-05-12,,1,0,0,0,0
2017-05-12,,0,1,0,0,0
2017-05-12,2.0,0,0,1,0,0
2017-05-12,,0,0,0,1,0
2017-05-15,,0,0,0,0,1
2017-05-15,,1,0,0,0,0
2017-05-15,12.0,0,1,0,0,0
2017-05-15,,0,0,1,0,0
2017-05-15,,0,0,0,1,0
2017-05-16,,0,0,0,0,1
2017-05-16,,1,0,0,0,0
2017-05-16,3.0,0,1,0,0,0
2017-05-16,,0,0,1,0,0
2017-05-16,,0,0,0,1,0
2017-05-17,,0,0,0,0,1
2017-05-17,,1,0,0,0,0
2017-05-17,9.0,0,1,0,0,0
2017-05-17,,0,0,1,0,0
2017-05-17,,0,0,0,1,0
2017-05-18,,0,0,0,0,1
2017-05-18,3.0,1,0,0,0,0
2017-05-18,,0,1,0,0,0
2017-05-18,,0,0,1,0,0
2017-05-18,,0,0,0,1,0
2017-05-19,,0,0,0,0,1
2017-05-19,,1,0,0,0,0
2017-05-19,2.0,0,1,0,0,0
2017-05-19,,0,0,1,0,0
2017-05-19,,0,0,0,1,0
2017-05-22,,0,0,0,0,1
2017-05-22,8.0,1,0,0,0,0
2017-05-22,3.0,0,1,0,0,0
2017-05-22,6.0,0,0,1,0,0
2017-05-22,,0,0,0,1,0
2017-05-23,,0,0,0,0,1
2017-05-23,5.0,1,0,0,0,0
2017-05-23,,0,1,0,0,0
2017-05-23,,0,0,1,0,0
2017-05-23,,0,0,0,1,0
2017-05-24,,0,0,0,0,1
2017-05-24,5.0,1,0,0,0,0
2017-05-24,,0,1,0,0,0
2017-05-24,,0,0,1,0,0
2017-05-24,,0,0,0,1,0
2017-05-25,,0,0,0,0,1
2017-05-25,,1,0,0,0,0
2017-05-25,,0,1,0,0,0
2017-05-25,3.0,0,0,1,0,0
2017-05-25,,0,0,0,1,0
2017-05-26,,0,0,0,0,1
2017-05-26,,1,0,0,0,0
2017-05-26,,0,1,0,0,0
2017-05-26,3.0,0,0,1,0,0
2017-05-26,,0,0,0,1,0
2017-05-29,,0,0,0,0,1
2017-05-29,,1,0,0,0,0
2017-05-29,,0,1,0,0,0
2017-05-29,3.0,0,0,1,0,0
2017-05-29,,0,0,0,1,0
2017-05-30,,0,0,0,0,1
2017-05-30,6.0,1,0,0,0,0
2017-05-30,,0,1,0,0,0
2017-05-30,,0,0,1,0,0
2017-05-30,,0,0,0,1,0
2017-05-31,,0,0,0,0,1
2017-05-31,3.0,1,0,0,0,0
2017-05-31,,0,1,0,0,0
2017-05-31,,0,0,1,0,0
2017-05-31,,0,0,0,1,0
2017-06-01,,0,0,0,0,1
2017-06-01,3.0,1,0,0,0,0
2017-06-01,,0,1,0,0,0
2017-06-01,,0,0,1,0,0
2017-06-01,,0,0,0,1,0
2017-06-02,,0,0,0,0,1
2017-06-02,,1,0,0,0,0
2017-06-02,,0,1,0,0,0
2017-06-02,,0,0,1,0,0
2017-06-02,,0,0,0,1,0
2017-06-05,,0,0,0,0,1
2017-06-05,3.0,1,0,0,0,0
2017-06-05,,0,1,0,0,0
2017-06-05,3.0,0,0,1,0,0
2017-06-05,,0,0,0,1,0
2017-06-07,,0,0,0,0,1
2017-06-07,,1,0,0,0,0
2017-06-07,,0,1,0,0,0
2017-06-07,,0,0,1,0,0
2017-06-07,,0,0,0,1,0
2017-06-08,,0,0,0,0,1
2017-06-08,3.0,1,0,0,0,0
2017-06-08,,0,1,0,0,0
2017-06-08,,0,0,1,0,0
2017-06-08,,0,0,0,1,0
2017-06-09,,0,0,0,0,1
2017-06-09,3.0,1,0,0,0,0
2017-06-09,,0,1,0,0,0
2017-06-09,,0,0,1,0,0
2017-06-09,,0,0,0,1,0
2017-06-12,,0,0,0,0,1
2017-06-12,8.0,1,0,0,0,0
2017-06-12,,0,1,0,0,0
2017-06-12,6.0,0,0,1,0,0
2017-06-12,,0,0,0,1,0
2017-06-13,,0,0,0,0,1
2017-06-13,4.0,1,0,0,0,0
2017-06-13,,0,1,0,0,0
2017-06-13,11.0,0,0,1,0,0
2017-06-13,,0,0,0,1,0
2017-06-14,,0,0,0,0,1
2017-06-14,,1,0,0,0,0
2017-06-14,,0,1,0,0,0
2017-06-14,,0,0,1,0,0
2017-06-14,,0,0,0,1,0
2017-06-15,,0,0,0,0,1
2017-06-15,2.0,1,0,0,0,0
2017-06-15,,0,1,0,0,0
2017-06-15,,0,0,1,0,0
2017-06-15,,0,0,0,1,0
2017-06-16,,0,0,0,0,1
2017-06-16,,1,0,0,0,0
2017-06-16,,0,1,0,0,0
2017-06-16,3.0,0,0,1,0,0
2017-06-16,,0,0,0,1,0
2017-06-19,,0,0,0,0,1
2017-06-19,4.0,1,0,0,0,0
2017-06-19,,0,1,0,0,0
2017-06-19,,0,0,1,0,0
2017-06-19,,0,0,0,1,0
2017-06-20,,0,0,0,0,1
2017-06-20,2.0,1,0,0,0,0
2017-06-20,,0,1,0,0,0
2017-06-20,,0,0,1,0,0
2017-06-20,,0,0,0,1,0
2017-06-21,,0,0,0,0,1
2017-06-21,3.0,1,0,0,0,0
2017-06-21,,0,1,0,0,0
2017-06-21,,0,0,1,0,0
2017-06-21,,0,0,0,1,0
2017-06-22,,0,0,0,0,1
2017-06-22,2.0,1,0,0,0,0
2017-06-22,,0,1,0,0,0
2017-06-22,,0,0,1,0,0
2017-06-22,,0,0,0,1,0
2017-06-23,,0,0,0,0,1
2017-06-23,,1,0,0,0,0
2017-06-23,,0,1,0,0,0
2017-06-23,,0,0,1,0,0
2017-06-23,,0,0,0,1,0
2017-06-26,,0,0,0,0,1
2017-06-26,9.0,1,0,0,0,0
2017-06-26,,0,1,0,0,0
2017-06-26,,0,0,1,0,0
2017-06-26,,0,0,0,1,0
2017-06-27,,0,0,0,0,1
2017-06-27,,1,0,0,0,0
2017-06-27,,0,1,0,0,0
2017-06-27,3.0,0,0,1,0,0
2017-06-27,,0,0,0,1,0
2017-06-28,,0,0,0,0,1
2017-06-28,3.0,1,0,0,0,0
2017-06-28,2.0,0,1,0,0,0
2017-06-28,2.0,0,0,1,0,0
2017-06-28,3.0,0,0,0,1,0
2017-06-29,,0,0,0,0,1
2017-06-29,10.0,1,0,0,0,0
2017-06-29,,0,1,0,0,0
2017-06-29,3.0,0,0,1,0,0
2017-06-29,,0,0,0,1,0
2017-06-30,,0,0,0,0,1
2017-06-30,,1,0,0,0,0
2017-06-30,,0,1,0,0,0
2017-06-30,,0,0,1,0,0
2017-06-30,,0,0,0,1,0
2017-07-03,,0,0,0,0,1
2017-07-03,,1,0,0,0,0
2017-07-03,3.0,0,1,0,0,0
2017-07-03,,0,0,1,0,0
2017-07-03,,0,0,0,1,0
2017-07-04,,0,0,0,0,1
2017-07-04,3.0,1,0,0,0,0
2017-07-04,,0,1,0,0,0
2017-07-04,,0,0,1,0,0
2017-07-04,,0,0,0,1,0
2017-07-05,,0,0,0,0,1
2017-07-05,,1,0,0,0,0
2017-07-05,,0,1,0,0,0
2017-07-05,,0,0,1,0,0
2017-07-05,,0,0,0,1,0
2017-07-06,,0,0,0,0,1
2017-07-06,,1,0,0,0,0
2017-07-06,,0,1,0,0,0
2017-07-06,,0,0,1,0,0
2017-07-06,,0,0,0,1,0
2017-07-07,,0,0,0,0,1
2017-07-07,3.0,1,0,0,0,0
2017-07-07,,0,1,0,0,0
2017-07-07,,0,0,1,0,0
2017-07-07,,0,0,0,1,0
2017-07-10,,0,0,0,0,1
2017-07-10,4.0,1,0,0,0,0
2017-07-10,,0,1,0,0,0
2017-07-10,,0,0,1,0,0
2017-07-10,,0,0,0,1,0
2017-07-11,,0,0,0,0,1
2017-07-11,,1,0,0,0,0
2017-07-11,,0,1,0,0,0
2017-07-11,,0,0,1,0,0
2017-07-11,,0,0,0,1,0
2017-07-12,,0,0,0,0,1
2017-07-12,,1,0,0,0,0
2017-07-12,,0,1,0,0,0
2017-07-12,7.0,0,0,1,0,0
2017-07-12,,0,0,0,1,0
2017-07-13,,0,0,0,0,1
2017-07-13,,1,0,0,0,0
2017-07-13,,0,1,0,0,0
2017-07-13,,0,0,1,0,0
2017-07-13,,0,0,0,1,0
2017-07-14,,0,0,0,0,1
2017-07-14,3.0,1,0,0,0,0
2017-07-14,,0,1,0,0,0
2017-07-14,,0,0,1,0,0
2017-07-14,,0,0,0,1,0
2017-07-17,,0,0,0,0,1
2017-07-17,6.0,1,0,0,0,0
2017-07-17,,0,1,0,0,0
2017-07-17,,0,0,1,0,0
2017-07-17,,0,0,0,1,0
2017-07-18,,0,0,0,0,1
2017-07-18,6.0,1,0,0,0,0
2017-07-18,2.0,0,1,0,0,0
2017-07-18,3.0,0,0,1,0,0
2017-07-18,,0,0,0,1,0
2017-07-19,,0,0,0,0,1
2017-07-19,3.0,1,0,0,0,0
2017-07-19,,0,1,0,0,0
2017-07-19,,0,0,1,0,0
2017-07-19,,0,0,0,1,0
2017-07-20,,0,0,0,0,1
2017-07-20,3.0,1,0,0,0,0
2017-07-20,,0,1,0,0,0
2017-07-20,,0,0,1,0,0
2017-07-20,,0,0,0,1,0
2017-07-21,,0,0,0,0,1
2017-07-21,5.0,1,0,0,0,0
2017-07-21,,0,1,0,0,0
2017-07-21,,0,0,1,0,0
2017-07-21,,0,0,0,1,0
2017-07-24,,0,0,0,0,1
2017-07-24,,1,0,0,0,0
2017-07-24,,0,1,0,0,0
2017-07-24,,0,0,1,0,0
2017-07-24,,0,0,0,1,0
2017-07-25,,0,0,0,0,1
2017-07-25,5.0,1,0,0,0,0
2017-07-25,2.0,0,1,0,0,0
2017-07-25,,0,0,1,0,0
2017-07-25,,0,0,0,1,0
2017-07-26,,0,0,0,0,1
2017-07-26,3.0,1,0,0,0,0
2017-07-26,,0,1,0,0,0
2017-07-26,,0,0,1,0,0
2017-07-26,,0,0,0,1,0
2017-07-27,,0,0,0,0,1
2017-07-27,3.0,1,0,0,0,0
2017-07-27,,0,1,0,0,0
2017-07-27,,0,0,1,0,0
2017-07-27,,0,0,0,1,0
2017-07-28,,0,0,0,0,1
2017-07-28,3.0,1,0,0,0,0
2017-07-28,,0,1,0,0,0
2017-07-28,,0,0,1,0,0
2017-07-28,,0,0,0,1,0
2017-07-31,,0,0,0,0,1
2017-07-31,,1,0,0,0,0
2017-07-31,,0,1,0,0,0
2017-07-31,,0,0,1,0,0
2017-07-31,2.0,0,0,0,1,0
2017-08-01,,0,0,0,0,1
2017-08-01,3.0,1,0,0,0,0
2017-08-01,2.0,0,1,0,0,0
2017-08-01,,0,0,1,0,0
2017-08-01,,0,0,0,1,0
2017-08-02,,0,0,0,0,1
2017-08-02,3.0,1,0,0,0,0
2017-08-02,,0,1,0,0,0
2017-08-02,,0,0,1,0,0
2017-08-02,,0,0,0,1,0
2017-08-03,,0,0,0,0,1
2017-08-03,3.0,1,0,0,0,0
2017-08-03,,0,1,0,0,0
2017-08-03,,0,0,1,0,0
2017-08-03,,0,0,0,1,0
2017-08-04,,0,0,0,0,1
2017-08-04,2.0,1,0,0,0,0
2017-08-04,,0,1,0,0,0
2017-08-04,1.0,0,0,1,0,0
2017-08-04,,0,0,0,1,0
2017-08-07,,0,0,0,0,1
2017-08-07,7.0,1,0,0,0,0
2017-08-07,2.0,0,1,0,0,0
2017-08-07,13.0,0,0,1,0,0
2017-08-07,2.0,0,0,0,1,0
2017-08-08,,0,0,0,0,1
2017-08-08,,1,0,0,0,0
2017-08-08,3.0,0,1,0,0,0
2017-08-08,,0,0,1,0,0
2017-08-08,,0,0,0,1,0
2017-08-09,,0,0,0,0,1
2017-08-09,3.0,1,0,0,0,0
2017-08-09,,0,1,0,0,0
2017-08-09,,0,0,1,0,0
2017-08-09,,0,0,0,1,0
2017-08-10,,0,0,0,0,1
2017-08-10,8.0,1,0,0,0,0
2017-08-10,,0,1,0,0,0
2017-08-10,,0,0,1,0,0
2017-08-10,,0,0,0,1,0
2017-08-11,,0,0,0,0,1
2017-08-11,3.0,1,0,0,0,0
2017-08-11,,0,1,0,0,0
2017-08-11,,0,0,1,0,0
2017-08-11,,0,0,0,1,0
2017-08-14,,0,0,0,0,1
2017-08-14,3.0,1,0,0,0,0
2017-08-14,,0,1,0,0,0
2017-08-14,9.0,0,0,1,0,0
2017-08-14,,0,0,0,1,0
2017-08-16,,0,0,0,0,1
2017-08-16,3.0,1,0,0,0,0
2017-08-16,,0,1,0,0,0
2017-08-16,3.0,0,0,1,0,0
2017-08-16,,0,0,0,1,0
2017-08-17,,0,0,0,0,1
2017-08-17,2.0,1,0,0,0,0
2017-08-17,,0,1,0,0,0
2017-08-17,,0,0,1,0,0
2017-08-17,,0,0,0,1,0
2017-08-18,,0,0,0,0,1
2017-08-18,2.0,1,0,0,0,0
