,Unnamed: 0,Title,Date,Category
591,7908,여름 분양시장 개막 초읽기… 전국 7곳 2101가구 청약,2019.07.06,6.0
592,144,여름 분양시장 개막 초읽기… 전국 7곳 2101가구 청약,2019.07.06,3.0
593,3730,"그룹株 펀드, 수익률 회복에도 '인기 시들'",2019.07.05,5.0
594,3727,"코스피, 기관 매수로 상승마감…2110선 안착",2019.07.05,5.0
595,3728,코스피 시총 1년간 122兆 증발,2019.07.05,5.0
596,3729,"""日 수출 규제, 장기화땐 심각한 타격""",2019.07.05,5.0
597,3731,삼성전자 실적발표…기관 매수세로 코스피 상승출발,2019.07.05,5.0
598,3732,"[클릭 e종목]“SK하이닉스, 모바일 중심 낸드 수요 회복”",2019.07.05,5.0
599,1113,"삼성·SK 반도체코리아연합군, 고객사에 서한 ""공급차질 無""",2019.07.04,4.0
600,1114,중진공·신한금융그룹 청년취업 두드림 스마트원정대 출범,2019.07.04,4.0
601,1128,"삼성·SK 반도체코리아연합군, 고객사에 서한 ""공급차질 無""",2019.07.04,4.0
602,1129,중진공·신한금융그룹 청년취업 두드림 스마트원정대 출범,2019.07.04,4.0
603,3734,"[특징주]월덱스, 日 수출규제에 '반도체 에칭공정 소재' 생산 능력 부각…'상승'",2019.07.03,5.0
604,3736,"무디스 ""日 반도체 규제, 삼성전자·SK하이닉스에 부정적""",2019.07.03,5.0
605,3733,"코스피, 나흘 연속 약세…일본 수출규제 여파로 2100선 무너져 1%대 급락",2019.07.03,5.0
606,3735,"코스피, 외인 매도로 1%대 하락",2019.07.03,5.0
607,3738,"코스피, 미·중 무역협상보다 실적에 촉각…시총 상위주 일제 약세",2019.07.02,5.0
608,1130,"日 예고된 공격…""대폭 줄어든 부품소재 R&D 예산 재정비해야""",2019.07.02,4.0
609,1131,中 국영 반도체 기업 D램 시장 진출…반도체 시장 흔들리나,2019.07.02,4.0
610,3737,"코스피, 美 훈풍에도 뒷걸음질…기관 순매도",2019.07.02,5.0
611,1135,"SK C&C, 행복ICT와 발달장애인사업 힘 쏟는다",2019.07.01,4.0
612,1134,日 수출 규제…최악의 경우 반도체 생산 멈춘다,2019.07.01,4.0
613,3740,"[클릭 e종목]""SK하이닉스, 3Q가 영업익 저점…목표가↓""",2019.07.01,5.0
614,3739,"에이치엘비 거래대금 1조 육박…""삼성전자의 2배""",2019.07.01,5.0
615,7993,"日, 강제징용 배상 보복…韓수출규제 발표 (상보)",2019.07.01,7.0
616,7991,"日 반도체 소재, 사실상 韓에 수출금지…경제보복(종합)",2019.07.01,7.0
617,7992,"'강제징용 배상' 보복나선 日, 수출 규제…화이트리스트서도 韓 제외 추진",2019.07.01,7.0
618,1132,"무협 ""리지스트 등 주요 반도체소재 대일의존도 90% 넘어""",2019.07.01,4.0
619,7994,"日경제산업성 ""반도체 핵심소재 韓수출규제…신뢰관계 훼손 때문""(2보)",2019.07.01,7.0
620,146,"日, 한국 반도체 겨냥 제재 발동…홍남기 녹실회의 주재",2019.07.01,3.0
621,147,"'강제징용 배상' 보복나선 日, 수출 규제…화이트리스트서도 韓 제외 추진",2019.07.01,3.0
622,8111,"백군기 용인시장 ""육아·아동돌봄·주거지원위해 가용자원 총동원""",2019.07.01,8.0
623,145,"日 반도체 소재, 사실상 韓에 수출금지…경제보복(종합)",2019.07.01,3.0
624,1133,"SK하이닉스, 30개 협력사와 함께 환경문제 해결 나선다",2019.07.01,4.0
625,1136,갈등의 골 깊어지는 한일 관계…삼성·LG로 불똥튀나,2019.06.30,4.0
626,3741,"외국인, 3주 연속 '사자' 행진…코스피 사고 코스닥 팔고",2019.06.30,5.0
627,3743,"코스피, 외인 순매수에 강보합…""G20 관망""",2019.06.28,5.0
628,3742,"코스피, G20 관망세 약보합 마감",2019.06.28,5.0
629,148,"엘앤피코스메틱, 메디힐 홈런에 '2019 한중경영대상' 기업부문 대상",2019.06.28,3.0
630,3744,"코스피, 기관·외인 매수에 2130선 회복 마감… 코스닥 700선 아래로",2019.06.27,5.0
631,3746,5월 기업 주식·회사채발행 13.9조…전월比29.5%↓,2019.06.27,5.0
632,3745,외국인은 삼성전자…기관은 현대차에 '베팅',2019.06.27,5.0
633,1140,"T맵·에이브릴…SK, 혁신 5G 서비스 위해 API 대거 개방",2019.06.26,4.0
634,3747,"키움증권, LG생활건강 ELS 등 출시",2019.06.26,5.0
635,1139,"마이크론 감산, 반도체 시장 숨통 트이나",2019.06.26,4.0
636,1138,"SK하이닉스, 세계 최초 6세대 128단 낸드 양산",2019.06.26,4.0
637,1137,"SK ICT 패밀리, 5G 생태계 확대 위해 API 대거 개방(종합)",2019.06.26,4.0
638,3748,"코스피, 외인 '매도' 기관 '매수'…보합권 등락",2019.06.25,5.0
639,1142,행복전도사 나선 최태원 SK회장…SK그룹 경영 키워드 '행복',2019.06.24,4.0
640,3749,'G20 위크' 첫날 코스피↑·코스닥↓…2120·710대,2019.06.24,5.0
641,3750,상반기 IPO시장 전년比 38.6%↓…주식조달 63.2%↓·회사채 20.7%↑,2019.06.24,5.0
642,149,"산업硏, 2019 경제성장률 2.4%로 낮춰…'수출·투자·소비' 모두 둔화",2019.06.24,3.0
643,21,"산업硏, 2019 경제성장률 2.4%로 낮춰…'수출·투자·소비' 모두 둔화",2019.06.24,2.0
644,7909,용인 부동산 ‘活活’… “개발호재 다(多) 있다”,2019.06.24,6.0
645,1141,"산업硏, 2019 경제성장률 2.4%로 낮춰…'수출·투자·소비' 모두 둔화",2019.06.24,4.0
646,1143,"SK그룹, AI·데이터 인재 잡아라",2019.06.23,4.0
647,3751,"외국인, 2주 연속 '사자'…가장 많이 담은 종목은 '삼성전자'",2019.06.23,5.0
648,1144,"삼성전자-하이닉스, 1000억 상생펀드 분담률 어떻게 될까",2019.06.21,4.0
649,3752,"금리인하 약발에도 힘 못쓴 코스피, 2125선 하락마감…코스닥도 '약세'",2019.06.21,5.0
650,1145,[脫코리아] 민관이 함께해야 성장한다,2019.06.20,4.0
651,3754,"[특징주]시스웍, 文 대통령 ""4대 제조강국 르네상스""…삼성·SK·LG 원스톱 공급",2019.06.20,5.0
652,3753,G2 협상·美 금리인하…증시 볕들까,2019.06.20,5.0
653,3758,美FOMC 점도표·미중 G20 협상·유럽 경기부양 등 '재료'만발…코스피 2100·코스닥 720 상승출발,2019.06.19,5.0
654,3759,"[클릭 e종목]“SK하이닉스, 하반기 개선 기대감↓… 목표가↓”",2019.06.19,5.0
655,3757,"[특징주]SK하이닉스·삼성전자, 미중 G20 협상 불확실성 감소…주가↑",2019.06.19,5.0
656,3755,"코스피, 미중 정상회담 성사 투심안정 1%↑",2019.06.19,5.0
657,150,"이노션·제주삼다수 '水타트랙' 바이럴 광고, 이틀 만에 200만뷰",2019.06.19,3.0
658,3756,"키움증권, 유가 연계 DLS 등 공모",2019.06.19,5.0
659,3760,"골드만삭스 ""올해 韓 경제성장률 2.3%→2.1%""",2019.06.18,5.0
660,3761,"에스엠코어, SK하이닉스와 115억 규모 공급계약 체결",2019.06.17,5.0
661,3762,상장사 3분기 전망치…기대보다 '우려',2019.06.17,5.0
662,7995,"南北美 냉랭, 접경지 땅값에 '찬물'",2019.06.17,7.0
663,8112,"南北美 냉랭, 접경지 땅값에 '찬물'",2019.06.17,8.0
664,7910,"南北美 냉랭, 접경지 땅값에 '찬물'",2019.06.17,6.0
665,3763,"외국인, 6주만에 '사자' 전환…코스피 사고 코스닥 팔고",2019.06.16,5.0
666,151,"韓 수출 주력업 '생산성', 금융위기 이후 대폭 후퇴(종합)",2019.06.16,3.0
667,1146,SK 주요 계열사 CEO 美 총 출동한 까닭?,2019.06.16,4.0
668,1147,미중 무역갈등에 '새우등' 터질까…한국 경제 '퍼펙트스톰' 위기,2019.06.15,4.0
669,152,車·운송장비 제조업 생산성 '마이너스',2019.06.14,3.0
670,1148,불량률 낮추고 생산효율 높이고…SK하이닉스 '일석이조 AI' 접목,2019.06.14,4.0
671,3765,"'실적 방긋' SK증권, 회사채 인수 2위 도약",2019.06.14,5.0
672,3764,"전자투표 이용회사·행사율, 모두 증가…""기조 변화에 주목""",2019.06.14,5.0
673,3766,"코스피, 반도체업종 약세로 2103선 하락 마감",2019.06.13,5.0
674,3767,"코스피, 반도체 업황 회복 지연 우려에 장중 2100선 하회",2019.06.13,5.0
675,3768,"[클릭 e종목]“SK하이닉스, 북미 디램 수요 회복 등으로 3분기 영업이익 개선될 것”",2019.06.13,5.0
676,7996,中 반도체 독립 속도…창신메모리 연말 D램 양산,2019.06.13,7.0
677,3769,"코스피, 닷새 만에 하락…안전자산 선호심리 여전",2019.06.12,5.0
678,22,"추궈홍 中대사, 윤상현 만나 ""화웨이로 韓기업 압박한 적 없어""",2019.06.12,2.0
679,1149,"반도체 보너스잔치, 올해는 없다",2019.06.11,4.0
680,7998,미·중 무역갈등에 진퇴양난 中 진출 한국 기업들,2019.06.10,7.0
681,154,"화웨이 사태, '제2의 사드' 될까…노심초사하는 면세업계",2019.06.10,3.0
682,7997,"중국서 韓 기업들 진퇴양난…中 ""의견 교환은 정상적""(종합)",2019.06.10,7.0
683,153,제2의 사드 사태 올까…전전긍긍하는 면세점들(종합),2019.06.10,3.0
684,1150,"SK하이닉스, 데이터 사이언스 전문가 영입…AI 역량 강화",2019.06.10,4.0
685,7999,"中, 삼성·하이닉스 등 불러 ""미국 제재 협조하지 말 것"" 경고",2019.06.09,7.0
686,1151,"中, 삼성·하이닉스 등 불러 ""미국 제재 협조하지 말 것"" 경고",2019.06.09,4.0
687,1153,"무역분쟁發 '퍼펙트 스톰' 예고…반도체, 시장전망 전면 재수정",2019.06.07,4.0
688,1152,D램가격 25% 더 떨어진다,2019.06.07,4.0
689,8113,96겹 적층 ‘3D 메모리’ 쓰임 폭 증가…특허출원도 활발,2019.06.06,8.0
690,1155,"[단독] 中, 한국인 상용비자 발급 제한...화웨이 사태 영향?",2019.06.04,4.0
691,1154,"反화웨이 확산 후폭풍 中, 韓 비자발급 제한(종합)",2019.06.04,4.0
692,3770,상승폭 넓혀가는 코스피…2060선 '회복',2019.06.03,5.0
693,3786,"[클릭 e종목]“SK텔레콤, 5G와 비통신 사업으로 성장기 진입할 것”",2019.06.03,5.0
694,3785,상승폭 넓혀가는 코스피…2060선 '회복',2019.06.03,5.0
695,3771,"[클릭 e종목]“SK텔레콤, 5G와 비통신 사업으로 성장기 진입할 것”",2019.06.03,5.0
696,3787,"외국인, 4주 연속 '팔자'…바이오 사고 반도체 팔고",2019.06.02,5.0
697,3772,"외국인, 4주 연속 '팔자'…바이오 사고 반도체 팔고",2019.06.02,5.0
698,8114,"경기도민 59% ""이재명호, 대규모 투자유치 큰 성과""",2019.06.02,8.0
699,3773,"코스피, 외국인 저가 매수에 이틀째 상승…바이오 급등에 코스닥 반등",2019.05.31,5.0
700,3788,"코스피, 외국인 저가 매수에 이틀째 상승…바이오 급등에 코스닥 반등",2019.05.31,5.0
701,3774,"코스피, 기관 매도에 2030선 초반서 약세",2019.05.31,5.0
702,3789,"코스피, 기관 매도에 2030선 초반서 약세",2019.05.31,5.0
703,3793,"코스피, 그간 많이 빠졌나…외국인 닷새 만에 '사자'",2019.05.30,5.0
704,3792,약세장 속 큰손들 담은 종목 보니,2019.05.30,5.0
705,3791,"자고 일어나면 신저가, 이달에만 331개 하락",2019.05.30,5.0
706,3790,"코스피, 외국인·기관 순매수에 2030선 회복…코스닥은 하락",2019.05.30,5.0
707,3778,"코스피, 그간 많이 빠졌나…외국인 닷새 만에 '사자'",2019.05.30,5.0
708,3777,약세장 속 큰손들 담은 종목 보니,2019.05.30,5.0
709,1157,"SK하이닉스, 학교 찾아가는 반도체 교육 확대",2019.05.30,4.0
710,1156,"반도체 공정 미래, 'EUV 기술 콘퍼런스' 개최",2019.05.30,4.0
711,3775,"코스피, 외국인·기관 순매수에 2030선 회복…코스닥은 하락",2019.05.30,5.0
712,3776,"자고 일어나면 신저가, 이달에만 331개 하락",2019.05.30,5.0
713,3798,"코스피, 외국인 매도 지속…하루 만에 하락",2019.05.29,5.0
714,3796,"SK하이닉스, 화웨이 폭풍에 연초 '외국인 효과' 폭삭",2019.05.29,5.0
715,3797,"코스피, 1% 하락…외국인 초반부터 매도폭탄",2019.05.29,5.0
716,3779,외국인 나흘째 순매도…코스피 2020선 턱걸이,2019.05.29,5.0
717,3795,"코스피, 2020선까지 밀려나…외국인 이틀새 1조 순매도",2019.05.29,5.0
718,3781,"SK하이닉스, 화웨이 폭풍에 연초 '외국인 효과' 폭삭",2019.05.29,5.0
719,3780,"코스피, 2020선까지 밀려나…외국인 이틀새 1조 순매도",2019.05.29,5.0
720,3794,외국인 나흘째 순매도…코스피 2020선 턱걸이,2019.05.29,5.0
721,3783,"코스피, 외국인 매도 지속…하루 만에 하락",2019.05.29,5.0
722,3782,"코스피, 1% 하락…외국인 초반부터 매도폭탄",2019.05.29,5.0
723,3799,"아이에이, 中염성시와 사업협력…""비메모리 반도체, 美·中 무역분쟁 반사이익 기대""",2019.05.28,5.0
724,3800,"코스피, 외인 자금 대량 이탈에도 기관 매수로 소폭 상승… 코스닥 700선 회복 마감",2019.05.28,5.0
725,3784,"아이에이, 中염성시와 사업협력…""비메모리 반도체, 美·中 무역분쟁 반사이익 기대""",2019.05.28,5.0
726,8115,"서울시-장쑤성 '스마트시티' 협력안 논의…박원순 시장 ""유사점 많아""",2019.05.27,8.0
727,3801,"韓증시, 외인-기관·개인 헛심 보합공방끝 '2044·689'",2019.05.27,5.0
728,1158,[단독]다급해진 화웨이 韓기업 만나 읍소,2019.05.27,4.0
729,155,"러우진첸 장쑤성 당서기, 韓 4대그룹 만나…中 고위급 잇달아 방한",2019.05.26,3.0
730,156,"화웨이, 와이파이 등 국제기준 단체와 단절…해외사업 확대 불리",2019.05.26,3.0
731,3802,"외국인, 3주 연속 '팔자'…가장 많이 담은 종목은 '삼성전자'",2019.05.26,5.0
732,3805,"코스피, 4개월여 만에 2040선까지 밀려…코스닥도 1%↓",2019.05.24,5.0
733,3803,"코스피, 외국인 매도에 2040선까지 밀려…코스닥도 1%↓",2019.05.24,5.0
734,3804,"[특징주]휴림로봇, 美 중국 기술굴기 싹 자른다…강세",2019.05.24,5.0
735,3806,코스피 다시 2050대로,2019.05.23,5.0
736,3807,"코스피, 외인 순매수 강화에 상승전환…2060선 회복",2019.05.23,5.0
737,3808,"코스피, 9거래일만 외국인 매수세 유입…2061.25 상승 마감",2019.05.21,5.0
738,8116,122조 용인 반도체클러스터 2021년 '첫삽',2019.05.21,8.0
739,1160,"[최태원의 소셜밸류]SK그룹, '사회적 가치' 측정체계 구축해 본격 운영",2019.05.21,4.0
740,1159,[최태원의 소셜밸류]5년간 공들인 'SV 결정판',2019.05.21,4.0
741,1161,"전문가 ""미국의 화웨이 제재, 삼성에 반사이익""",2019.05.21,4.0
742,3809,"코스피, 외국인 매수에 2060선 회복…코스닥 700선 전후로 등락",2019.05.21,5.0
743,3810,"[클릭 e종목]“테스, 하반기 고객사 투자 재개로 점진적 실적 회복 전망”",2019.05.21,5.0
744,3811,"시총 상위 바이오株 하락…코스닥, 700선 턱걸이",2019.05.20,5.0
745,3812,"제이티,SK하이닉스와 12억원 규모 테스트핸들러 판매계약",2019.05.20,5.0
746,3813,"코스피, 외국인 '사자'에 사흘 만에 반등",2019.05.20,5.0
747,8117,백군기 용인시장 삼성電 기흥캠퍼스 찾아 '투자' 요청,2019.05.19,8.0
748,3814,실적 줄었지만 고용 더 늘린 대기업,2019.05.19,5.0
749,3815,"외국인, 2주 연속 '팔자'…삼성전자 팔고 한진칼 담고",2019.05.19,5.0
750,3816,"10대그룹 상장사 1분기 영업익, 전년비 43% 감소",2019.05.19,5.0
751,3817,"상승 출발 코스피, 결국 하락 마감…외국인 7일 연속 '팔자'",2019.05.17,5.0
752,8000,"삼성전자, 포브스 기업랭킹 13위…中공상은행 7년째 1위",2019.05.17,7.0
753,1162,"SK, 1조원 투자해 베트남 빈그룹 지분 확보…동남아 공략 박차",2019.05.16,4.0
754,8118,'용인·기흥·화성·이천·평택' 잇는 반도체 클러스터 구축,2019.05.15,8.0
755,3819,"[공시+]윈하이텍, 1분기 영업익 17억… 전년比 26%↑",2019.05.15,5.0
756,3818,"에이피티씨, SK하이닉스 중국법인과 121억원 규모 공급계약",2019.05.15,5.0
757,3820,하락장에서 수익내는 공매도·인버스 ETF,2019.05.14,5.0
758,3821,덩치 키운 신한지주…시총 6위로 성큼,2019.05.14,5.0
759,3822,"휴림로봇, 사업 포트폴리오 다변화…""실적 턴어라운드 목표""",2019.05.13,5.0
760,3823,"외국인, '팔자' 전환…반도체 가장 많이 팔아",2019.05.12,5.0
761,1163,"이석희 SK하이닉스 사장, 중소기업에서 배운다",2019.05.10,4.0
762,3824,"유진테크, SK하이닉스 中계열사와 164억원 규모 반도체 제조장비 공급계약",2019.05.10,5.0
763,3829,[e공시 눈에 띄네]코스닥-9일,2019.05.10,5.0
764,3827,"'살얼음판' 코스피, 상승폭 축소…무역협상 이목 집중",2019.05.10,5.0
765,3826,"코스피, 2100선 붕괴…무역분쟁 불확실성 회피 심리",2019.05.10,5.0
766,3828,"코스피, 일단 반등…트럼프 무역협상 긍정 신호",2019.05.10,5.0
767,3825,"코스피, 극심한 눈치보기 속 반등…2100선 지켜",2019.05.10,5.0
768,3834,"코미코, 반도체 업황 부진에도 최대 실적...비결은 '고부가 제품'",2019.05.09,5.0
769,3833,"2120선으로 밀린 코스피, 외인·기관 4000억 매도 폭탄",2019.05.09,5.0
770,3832,"[특징주]시총 상위주, 미·중 무역협상 불안감에 '우수수'",2019.05.09,5.0
771,3831,"2000선 코앞까지 주저앉은 코스피, 3%대 폭락…2102.01 마감",2019.05.09,5.0
772,1164,"SK하이닉스, 96단 4D 낸드 기반 고성능 1Tb QLC 샘플 출하",2019.05.09,4.0
773,3836,"[클릭 e종목]""월덱스, 비메모리 수요 증가 수혜""",2019.05.09,5.0
774,3835,"코스피, 미중 관세 분쟁 여파 약세...외인·기관 '팔자'",2019.05.09,5.0
775,3830,"가시밭길 韓 증시…코스피 3%대 폭락, 코스닥도 720선 '곤두박질'(종합)",2019.05.09,5.0
776,3839,"코스피, 2150대까지 밀려…2거래일 연속 장중 1%대 하락",2019.05.08,5.0
777,3838,"코스피, 외국인 매수세 유입…낙폭 줄이며 2160선 회복",2019.05.08,5.0
778,3837,"글로벌 증시 하방 압력 속 선방한 코스피…""무역협상 결과에 쏠리는 눈""(종합)",2019.05.08,5.0
779,1168,"SKT, 1분기 매출 4조3349억·영업익 3226억원",2019.05.07,4.0
780,3840,"코스피, 미·중 무역협상 불확실성에 2160선으로 후퇴",2019.05.07,5.0
781,1167,"SKT, 이동통신 매출↓…미디어·보안·커머스는 ↑(종합)",2019.05.07,4.0
782,1166,SK하이닉스 ‘특산품편’ 광고 보름 만에 조회수 1370만,2019.05.07,4.0
783,1165,"LG-SK '배터리 공방전', 업계 전체로 번진 '인재 쟁탈전' 논란",2019.05.07,4.0
784,1169,"10대 기업, 지난해 매출 3분의2 해외서 벌어",2019.05.06,4.0
785,3841,"하반기, 반도체 업황 회복에 주목",2019.05.04,5.0
786,3842,"코스피, 환율 상승·위험자산 기피로 2200선 내줘",2019.05.03,5.0
787,3843,"코스피, 하루 만에 약세…뉴욕증시 하락 여파",2019.05.03,5.0
788,1170,"SK텔레콤 ""추억의 사진, AI로 생생하게""",2019.05.02,4.0
789,3844,"현대모비스, 5개월새 시총 18→6위…12계단 점프",2019.05.01,5.0
790,1171,"SK하이닉스, 반도체 혁신 아이디어에 7.5억원 내걸었다",2019.05.01,4.0
791,23,"문 대통령 ""2030년까지 시스템반도체 파운드리 세계 1위…종합반도체 강국 도약""",2019.04.30,2.0
792,1172,D램 가격 또 '급락'…2년7개월만에 최저치,2019.04.30,4.0
793,24,"文대통령 ""경제는 타이밍…국회, 조속한 정상화로 추경 처리 희망""",2019.04.29,2.0
794,3845,"한솔케미칼, 삼성 반도체 투자확대 수혜 기대 솔솔",2019.04.29,5.0
795,1176,녹색기술센터 제3대 소장에 정병기 박사 임명,2019.04.29,4.0
796,1175,"5G 바람 타고 업황 개선…삼성 ""비메모리도 정복""",2019.04.29,4.0
797,1174,"메모리 업계 잇딴 감산발표에도…삼성전자 ""D램 감산 안한다""",2019.04.29,4.0
798,1173,"SK하이닉스, 2019년 기술혁신기업 선정…""협력사는 가족""",2019.04.29,4.0
799,3846,"SK하이닉스, 2분기 저점 찍고 반등하나",2019.04.28,5.0
800,3847,韓 간판기업 1분기 어닝쇼크…2분기는?,2019.04.28,5.0
801,3848,"외국인, 3주 연속 순매수…코스닥은 '팔자' 전환",2019.04.28,5.0
802,3850,간판기업 1분기 영업이익 반토막…'어닝 쇼크',2019.04.26,5.0
803,3851,"코스피, 장 초반 낙폭 확대",2019.04.26,5.0
804,1177,연구 실패를 공유하면 오히려 상금 주는 SK하이닉스,2019.04.26,4.0
805,3849,"코스피, 기관 '팔자'에 하락 마감",2019.04.26,5.0
806,3854,"작년 사상 최대 배당, 상위 5개사가 견인",2019.04.25,5.0
807,3855,"내리막 걷는 코스피, 외인·기관 동반 매도",2019.04.25,5.0
808,3856,"SK하이닉스, 1분기 영업익 1조3664억…전년비 68.7%↓",2019.04.25,5.0
809,1181,"[SK하이닉스 컨콜]""상반기 D램·낸드 재고 늘었지만, 하반기 소진할 듯""",2019.04.25,4.0
810,1180,"[SK하이닉스 컨콜]""낸드플래시 웨이퍼 투입량 10% 이상 감소""",2019.04.25,4.0
811,3853,"주르륵 하락한 코스피, 외인·기관 동반 '팔자'",2019.04.25,5.0
812,1187,[속보]SK하이닉스 1Q 영업익 1조3665억…전년비 69% 감소,2019.04.25,4.0
813,1186,"SK하이닉스, 1Q 영업익 1조3665억원…전년비 69% 감소(2보)",2019.04.25,4.0
814,1185,"[SK하이닉스 컨콜]""3분기 서버 시장 D램 수요 회복 확신""",2019.04.25,4.0
815,1184,"[SK하이닉스 컨콜]""96단 낸드, 3·4분기부터 본격 판매 확대""",2019.04.25,4.0
816,1179,SK하이닉스 영업익 '3분의 1토막',2019.04.25,4.0
817,1178,"예고된 반도체 실적쇼크 ""하반기부터 수요 반등""",2019.04.25,4.0
818,3852,"NH투자증권, 연 6% 수익 추구 ELS 판매",2019.04.25,5.0
819,7911,전국의 땅값 오름세 주춤…토지거래도 '절벽',2019.04.25,6.0
820,1182,"[SK하이닉스 컨콜]""D램, 낸드 가격 하락폭 줄어들 것""",2019.04.25,4.0
821,1183,"[SK하이닉스 컨콜]""2020년까지 메모리 큰 폭 활황 예상""",2019.04.25,4.0
822,8119,"연세대, 2021학년도 반도체학과 신설 … 삼성전자 취업보장",2019.04.25,8.0
823,1188,"""이천 특산품이 반도체?""…SK하이닉스의 재기 넘치는 광고",2019.04.24,4.0
824,3857,"한미반도체, SK하이닉스와 56억 반도체 제조장비 공급계약",2019.04.24,5.0
825,3858,"1분기 뚜껑 열어보니…코스피 실적 부진 속 장중 1% 하락, 2201.03 마감",2019.04.24,5.0
826,3859,"한신평, SK하이닉스 기업어음 신용등급 'A1'",2019.04.24,5.0
827,3860,"[굿모닝 증시]'우울한' 전망 속 1분기 실적 발표…증시, 관망 심리 짙어질까",2019.04.24,5.0
828,3861,"韓증시, 보합 공방 끝 2210·760",2019.04.22,5.0
829,3862,韓증시 하락반전…2210·760,2019.04.22,5.0
830,3863,1분기 실적보다 2분기 하락세가 더 걱정,2019.04.22,5.0
831,3864,이주 韓美 1Q GDP 성장률 발표…주초부터 코스피 2220대 보합공방,2019.04.22,5.0
832,3866,"외국인, 3주 연속 순매수…SK하이닉스 사고 삼성전자 팔고",2019.04.21,5.0
833,3865,"""이번주 코스피 2180~2260, 주후반 변동성 확대""",2019.04.21,5.0
834,1189,반도체 바닥 찍었다?,2019.04.19,4.0
835,1191,"SK하이닉스, 中 우시 신공장 준공…D램 생산기지 추가확보",2019.04.18,4.0
836,3867,"13거래일 '최장랠리' 무색한 코스피, 힘겹게 5% 오르고 하루만에 1%↓(종합)",2019.04.18,5.0
837,1190,"SK하이닉스, 中 우시 D램 신공장 가동…中 현지 대응 나선다(종합)",2019.04.18,4.0
838,1192,"""위기극복이 진짜 실력"" 최태원, 반도체·에너지 强드라이브",2019.04.18,4.0
839,1193,법인세율 인상부담 정부 예상치의 2배,2019.04.17,4.0
840,1194,"""상장사 25% 이익 줄었는데 대기업 법인세 42% 늘었다""",2019.04.17,4.0
841,25,"외국인, 보름간 韓 주식 2.4兆 매수…반도체가 절반",2019.04.17,2.0
842,3868,"코스피, 13거래일 연속 상승…역대 최장 기록",2019.04.16,5.0
843,3869,"코스피, 2240선 회복…""12일 연속 상승""",2019.04.15,5.0
844,3870,"코스피, 외인 순매수에 2240선 회복",2019.04.15,5.0
845,7912,"개발 호재 '용인 처인구' 땅값 들썩, 인근 아파트 시세도 ↑",2019.04.15,6.0
846,1195,이석희 사장 중국行…'D램 2인자' 맹추격 시작됐다,2019.04.15,4.0
847,157,"유명희 통상교섭본부장, 취임 첫 수출 간담회…반도체 상황 점검",2019.04.15,3.0
848,3871,"코스피, 외인 '사자' 힘입어 11거래일 연속 상승",2019.04.12,5.0
849,3872,"에이피티씨, SK하이닉스와 39억 규모 반도체 제조장비 공급 계약",2019.04.12,5.0
850,3873,"잠시 숨고르는 코스피, 외인·기관 동반 매도",2019.04.12,5.0
851,1196,"SK실트론, 장애인표준사업장 설립…사회적 고용 늘린다",2019.04.11,4.0
852,3874,"코스피, 개인 매도세에 하락 반전",2019.04.11,5.0
853,3875,"코스피, 외인·기관 매수세에 상승",2019.04.11,5.0
854,3878,기업 실적 2분기도 비상…반도체가 실적 악화 주도,2019.04.10,5.0
855,3876,"코스피, 기관 순매수에 2220선 넘겨…외인은 9거래일 만에 '팔자'",2019.04.10,5.0
856,3877,19개 주요업종 중 10개가 실적 악화 전망,2019.04.10,5.0
857,3879,"코스피, 외인 매수에 8거래일 연속 상승…2213 마감",2019.04.09,5.0
858,3881,"韓증시, 코스피 하락반전·코스닥 보합공방…2200·750 아슬",2019.04.08,5.0
859,3882,"외국인·기관, 코스피 상승에 베팅",2019.04.08,5.0
860,3883,"韓증시, 美·中합의 가능성·한미회담·실적시즌 앞두고 상승출발",2019.04.08,5.0
861,3880,"外人 매수 韓증시, 보합공방 끝 상승마감…2210·750 안착",2019.04.08,5.0
862,3885,"외국인, 한 주만에 매수 전환…2주 연속 삼성전자 가장 많이 담아",2019.04.07,5.0
863,3884,"2200선 안착한 코스피, 2분기도 이어갈까",2019.04.07,5.0
864,158,IT 업계 사외이사로 컴백한 '금융권 OB 군단',2019.04.05,3.0
865,1197,"이석희 SK하이닉스 CEO ""협력사와 함께 기술혁신""",2019.04.05,4.0
866,3887,"외국인, 韓 주식 쓸어담는다",2019.04.05,5.0
867,3886,"제너셈, SK하이닉스와 6.3억 규모 계약 체결",2019.04.05,5.0
868,3888,[e공시 눈에 띄네]코스닥-3일,2019.04.04,5.0
869,3892,"시총상위株, 5년간 113조 몸집 커졌다",2019.04.03,5.0
870,3891,코스피 상승 반전…0.47%↑,2019.04.03,5.0
871,3890,"코스피, 외인·기관 '사자'에 2200선 돌파",2019.04.03,5.0
872,3889,"에이디테크, SK하이닉스와 230억 규모 공급계약",2019.04.03,5.0
873,1198,반도체 특허순위서 사라진 한국,2019.04.03,4.0
874,1199,삼성·SK만 바라보는 '반도체 코리아',2019.04.03,4.0
875,3893,"코스피, 외국인 순매수에 상승…2170선 회복",2019.04.02,5.0
876,3898,"코스피, 외인·기관 쌍끌이 매수에 1%대 상승세",2019.04.01,5.0
877,3899,"코스피, 외인·기관 매수세에 상승세",2019.04.01,5.0
878,3896,"제너셈, SK하이닉스와 29억 반도체 후공정 장비 공급계약",2019.04.01,5.0
