date,open,high,low,close,volume,roe,per,pbr,count,pos,neg
2015-11-19,1290000.0,1290000.0,1271000.0,1289000.0,192850.0,11.47,11.16,1.06,2.0,2.0,0.0
2015-11-20,1289000.0,1296000.0,1278000.0,1285000.0,168720.0,11.47,11.16,1.06,1.0,1.0,0.0
2015-11-23,1285000.0,1302000.0,1281000.0,1282000.0,198820.0,11.47,11.16,1.06,0.0,0.0,0.0
2015-11-24,1282000.0,1305000.0,1282000.0,1299000.0,159560.0,11.47,11.16,1.06,0.0,0.0,0.0
2015-11-25,1300000.0,1310000.0,1299000.0,1299000.0,142627.0,11.47,11.16,1.06,1.0,1.0,0.0
2015-11-26,1299000.0,1340000.0,1299000.0,1335000.0,185800.0,11.47,11.16,1.06,1.0,1.0,0.0
2015-11-27,1345000.0,1349000.0,1327000.0,1327000.0,169854.0,11.47,11.16,1.06,2.0,1.0,0.0
2015-11-30,1325000.0,1325000.0,1284000.0,1284000.0,534006.0,11.47,11.16,1.06,3.0,2.0,0.0
2015-12-01,1294000.0,1322000.0,1288000.0,1321000.0,252113.0,11.47,11.16,1.06,1.0,1.0,0.0
2015-12-02,1321000.0,1322000.0,1294000.0,1300000.0,229628.0,11.47,11.16,1.06,1.0,1.0,0.0
2015-12-03,1295000.0,1297000.0,1286000.0,1290000.0,166695.0,11.47,11.16,1.06,1.0,1.0,0.0
2015-12-04,1275000.0,1280000.0,1267000.0,1269000.0,192711.0,11.47,11.16,1.06,0.0,0.0,0.0
2015-12-07,1269000.0,1275000.0,1262000.0,1262000.0,196107.0,11.47,11.16,1.06,1.0,0.0,0.0
2015-12-08,1262000.0,1272000.0,1262000.0,1262000.0,138322.0,11.47,11.16,1.06,1.0,1.0,0.0
2015-12-09,1262000.0,1275000.0,1262000.0,1263000.0,181812.0,11.47,11.16,1.06,3.0,1.0,0.0
2015-12-10,1263000.0,1293000.0,1263000.0,1283000.0,303867.0,11.47,11.16,1.06,1.0,1.0,0.0
2015-12-11,1283000.0,1295000.0,1272000.0,1284000.0,206729.0,11.47,11.16,1.06,2.0,1.0,0.0
2015-12-14,1273000.0,1273000.0,1255000.0,1261000.0,222801.0,11.47,11.16,1.06,2.0,0.0,0.0
2015-12-15,1261000.0,1280000.0,1260000.0,1277000.0,175494.0,11.47,11.16,1.06,2.0,0.0,1.0
2015-12-16,1278000.0,1310000.0,1278000.0,1299000.0,207962.0,11.47,11.16,1.06,1.0,1.0,0.0
2015-12-17,1301000.0,1308000.0,1275000.0,1290000.0,174677.0,11.47,11.16,1.06,1.0,0.0,0.0
2015-12-18,1265000.0,1288000.0,1264000.0,1278000.0,168369.0,11.47,11.16,1.06,2.0,0.0,0.0
2015-12-21,1278000.0,1285000.0,1261000.0,1280000.0,160466.0,11.47,11.16,1.06,1.0,1.0,0.0
2015-12-22,1280000.0,1292000.0,1267000.0,1292000.0,206192.0,11.47,11.16,1.06,5.0,3.0,0.0
2015-12-23,1292000.0,1299000.0,1282000.0,1295000.0,207148.0,11.47,11.16,1.06,2.0,1.0,0.0
2015-12-24,1295000.0,1300000.0,1285000.0,1285000.0,156151.0,11.47,11.16,1.06,2.0,2.0,0.0
2015-12-28,1285000.0,1289000.0,1266000.0,1266000.0,227230.0,11.47,11.16,1.06,4.0,1.0,0.0
2015-12-29,1265000.0,1266000.0,1241000.0,1254000.0,232944.0,11.47,11.16,1.06,1.0,1.0,0.0
2015-12-30,1260000.0,1272000.0,1254000.0,1260000.0,203958.0,11.47,11.16,1.06,1.0,1.0,0.0
2016-01-04,1260000.0,1260000.0,1205000.0,1205000.0,306939.0,13.18,12.48,1.35,2.0,1.0,0.0
2016-01-05,1202000.0,1218000.0,1186000.0,1208000.0,216002.0,13.18,12.48,1.35,0.0,0.0,0.0
2016-01-06,1208000.0,1208000.0,1168000.0,1175000.0,366752.0,13.18,12.48,1.35,1.0,0.0,0.0
2016-01-07,1166000.0,1183000.0,1151000.0,1163000.0,282388.0,13.18,12.48,1.35,3.0,2.0,0.0
2016-01-08,1163000.0,1186000.0,1163000.0,1171000.0,257763.0,13.18,12.48,1.35,3.0,1.0,1.0
2016-01-11,1156000.0,1166000.0,1146000.0,1152000.0,241277.0,13.18,12.48,1.35,3.0,0.0,0.0
2016-01-12,1148000.0,1166000.0,1144000.0,1146000.0,206283.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-01-13,1153000.0,1159000.0,1148000.0,1148000.0,143316.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-01-14,1131000.0,1142000.0,1131000.0,1138000.0,209022.0,13.18,12.48,1.35,3.0,1.0,0.0
2016-01-15,1140000.0,1152000.0,1124000.0,1132000.0,209464.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-01-18,1088000.0,1133000.0,1088000.0,1126000.0,320214.0,13.18,12.48,1.35,3.0,1.0,0.0
2016-01-19,1128000.0,1171000.0,1128000.0,1171000.0,207242.0,13.18,12.48,1.35,3.0,1.0,0.0
2016-01-20,1160000.0,1160000.0,1132000.0,1138000.0,167052.0,13.18,12.48,1.35,0.0,0.0,0.0
2016-01-21,1133000.0,1155000.0,1125000.0,1131000.0,190352.0,13.18,12.48,1.35,2.0,1.0,1.0
2016-01-22,1145000.0,1168000.0,1145000.0,1168000.0,147528.0,13.18,12.48,1.35,0.0,0.0,0.0
2016-01-25,1172000.0,1176000.0,1156000.0,1162000.0,159913.0,13.18,12.48,1.35,4.0,1.0,1.0
2016-01-26,1155000.0,1157000.0,1136000.0,1137000.0,152399.0,13.18,12.48,1.35,0.0,0.0,0.0
2016-01-27,1126000.0,1175000.0,1126000.0,1175000.0,276237.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-01-28,1164000.0,1168000.0,1139000.0,1145000.0,315912.0,13.18,12.48,1.35,3.0,1.0,0.0
2016-01-29,1140000.0,1150000.0,1116000.0,1150000.0,436983.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-02-01,1152000.0,1163000.0,1151000.0,1163000.0,259979.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-02-02,1161000.0,1166000.0,1147000.0,1156000.0,166348.0,13.18,12.48,1.35,0.0,0.0,0.0
2016-02-03,1150000.0,1152000.0,1137000.0,1146000.0,174507.0,13.18,12.48,1.35,3.0,2.0,0.0
2016-02-04,1150000.0,1161000.0,1148000.0,1156000.0,247959.0,13.18,12.48,1.35,3.0,3.0,0.0
2016-02-05,1156000.0,1169000.0,1156000.0,1164000.0,188094.0,13.18,12.48,1.35,2.0,0.0,0.0
2016-02-11,1118000.0,1137000.0,1118000.0,1130000.0,305262.0,13.18,12.48,1.35,2.0,1.0,0.0
2016-02-12,1130000.0,1151000.0,1122000.0,1130000.0,256232.0,13.18,12.48,1.35,3.0,1.0,0.0
2016-02-15,1154000.0,1160000.0,1144000.0,1154000.0,183146.0,13.18,12.48,1.35,0.0,0.0,0.0
2016-02-16,1158000.0,1179000.0,1157000.0,1168000.0,180401.0,13.18,12.48,1.35,0.0,0.0,0.0
2016-02-17,1179000.0,1201000.0,1169000.0,1185000.0,246062.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-02-18,1203000.0,1203000.0,1178000.0,1187000.0,222481.0,13.18,12.48,1.35,0.0,0.0,0.0
2016-02-19,1187000.0,1195000.0,1174000.0,1190000.0,176852.0,13.18,12.48,1.35,0.0,0.0,0.0
2016-02-22,1190000.0,1192000.0,1166000.0,1175000.0,174899.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-02-23,1179000.0,1189000.0,1173000.0,1181000.0,147674.0,13.18,12.48,1.35,0.0,0.0,0.0
2016-02-24,1178000.0,1179000.0,1161000.0,1172000.0,140484.0,13.18,12.48,1.35,2.0,1.0,0.0
2016-02-25,1172000.0,1187000.0,1172000.0,1179000.0,133635.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-02-26,1180000.0,1187000.0,1172000.0,1172000.0,177344.0,13.18,12.48,1.35,0.0,0.0,0.0
2016-02-29,1179000.0,1194000.0,1176000.0,1178000.0,288680.0,13.18,12.48,1.35,3.0,0.0,0.0
2016-03-02,1200000.0,1207000.0,1196000.0,1197000.0,236372.0,13.18,12.48,1.35,3.0,2.0,0.0
2016-03-03,1213000.0,1220000.0,1202000.0,1220000.0,218991.0,13.18,12.48,1.35,0.0,0.0,0.0
2016-03-04,1220000.0,1228000.0,1202000.0,1215000.0,201490.0,13.18,12.48,1.35,0.0,0.0,0.0
2016-03-07,1220000.0,1231000.0,1215000.0,1223000.0,131376.0,13.18,12.48,1.35,4.0,2.0,0.0
2016-03-08,1223000.0,1224000.0,1186000.0,1192000.0,216202.0,13.18,12.48,1.35,0.0,0.0,0.0
2016-03-09,1188000.0,1199000.0,1177000.0,1194000.0,183380.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-03-10,1208000.0,1236000.0,1201000.0,1225000.0,283540.0,13.18,12.48,1.35,2.0,2.0,0.0
2016-03-11,1225000.0,1253000.0,1216000.0,1249000.0,267225.0,13.18,12.48,1.35,2.0,1.0,0.0
2016-03-14,1267000.0,1273000.0,1249000.0,1255000.0,217154.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-03-15,1255000.0,1264000.0,1246000.0,1253000.0,172808.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-03-16,1256000.0,1263000.0,1253000.0,1256000.0,146856.0,13.18,12.48,1.35,1.0,0.0,0.0
2016-03-17,1265000.0,1296000.0,1257000.0,1263000.0,246869.0,13.18,12.48,1.35,0.0,0.0,0.0
2016-03-18,1278000.0,1278000.0,1263000.0,1273000.0,225314.0,13.18,12.48,1.35,5.0,1.0,0.0
2016-03-21,1274000.0,1279000.0,1258000.0,1267000.0,181170.0,13.18,12.48,1.35,5.0,2.0,0.0
2016-03-22,1267000.0,1279000.0,1262000.0,1269000.0,202872.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-03-23,1269000.0,1279000.0,1262000.0,1279000.0,197418.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-03-24,1279000.0,1290000.0,1266000.0,1282000.0,218795.0,13.18,12.48,1.35,2.0,1.0,1.0
2016-03-25,1283000.0,1290000.0,1278000.0,1288000.0,143446.0,13.18,12.48,1.35,4.0,1.0,0.0
2016-03-28,1288000.0,1300000.0,1288000.0,1294000.0,121218.0,13.18,12.48,1.35,3.0,1.0,0.0
2016-03-29,1294000.0,1300000.0,1285000.0,1290000.0,172454.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-03-30,1310000.0,1321000.0,1302000.0,1308000.0,267605.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-03-31,1306000.0,1314000.0,1298000.0,1312000.0,382615.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-04-01,1299000.0,1309000.0,1271000.0,1279000.0,271156.0,13.18,12.48,1.35,0.0,0.0,0.0
2016-04-04,1279000.0,1305000.0,1279000.0,1305000.0,188046.0,13.18,12.48,1.35,2.0,0.0,1.0
2016-04-05,1299000.0,1299000.0,1260000.0,1260000.0,236319.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-04-06,1269000.0,1291000.0,1268000.0,1285000.0,184234.0,13.18,12.48,1.35,0.0,0.0,0.0
2016-04-07,1300000.0,1300000.0,1258000.0,1269000.0,258795.0,13.18,12.48,1.35,1.0,0.0,0.0
2016-04-08,1269000.0,1269000.0,1240000.0,1246000.0,251868.0,13.18,12.48,1.35,3.0,1.0,0.0
2016-04-11,1246000.0,1271000.0,1246000.0,1266000.0,120693.0,13.18,12.48,1.35,5.0,3.0,1.0
2016-04-12,1270000.0,1281000.0,1266000.0,1275000.0,134054.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-04-14,1300000.0,1302000.0,1289000.0,1300000.0,335327.0,13.18,12.48,1.35,3.0,1.0,1.0
2016-04-15,1309000.0,1310000.0,1290000.0,1300000.0,136599.0,13.18,12.48,1.35,3.0,1.0,0.0
2016-04-18,1295000.0,1305000.0,1292000.0,1299000.0,128474.0,13.18,12.48,1.35,4.0,2.0,0.0
2016-04-19,1294000.0,1296000.0,1283000.0,1288000.0,144766.0,13.18,12.48,1.35,1.0,0.0,0.0
2016-04-20,1282000.0,1300000.0,1282000.0,1299000.0,171972.0,13.18,12.48,1.35,2.0,0.0,0.0
2016-04-21,1300000.0,1301000.0,1288000.0,1294000.0,145089.0,13.18,12.48,1.35,2.0,1.0,0.0
2016-04-22,1294000.0,1294000.0,1277000.0,1280000.0,114830.0,13.18,12.48,1.35,0.0,0.0,0.0
2016-04-25,1285000.0,1285000.0,1271000.0,1281000.0,91957.0,13.18,12.48,1.35,4.0,2.0,0.0
2016-04-26,1285000.0,1305000.0,1283000.0,1296000.0,166901.0,13.18,12.48,1.35,2.0,1.0,0.0
2016-04-27,1294000.0,1300000.0,1286000.0,1300000.0,165946.0,13.18,12.48,1.35,2.0,1.0,0.0
2016-04-28,1300000.0,1300000.0,1261000.0,1265000.0,293069.0,13.18,12.48,1.35,7.0,1.0,0.0
2016-04-29,1260000.0,1267000.0,1242000.0,1245000.0,325078.0,13.18,12.48,1.35,2.0,1.0,0.0
2016-05-02,1247000.0,1262000.0,1245000.0,1250000.0,140552.0,13.18,12.48,1.35,1.0,0.0,0.0
2016-05-03,1267000.0,1270000.0,1256000.0,1261000.0,158066.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-05-04,1272000.0,1290000.0,1262000.0,1290000.0,294055.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-05-09,1290000.0,1300000.0,1285000.0,1299000.0,312894.0,13.18,12.48,1.35,5.0,2.0,0.0
2016-05-10,1299000.0,1300000.0,1288000.0,1296000.0,171191.0,13.18,12.48,1.35,2.0,2.0,0.0
2016-05-11,1296000.0,1299000.0,1287000.0,1292000.0,176688.0,13.18,12.48,1.35,0.0,0.0,0.0
2016-05-12,1292000.0,1292000.0,1275000.0,1281000.0,152302.0,13.18,12.48,1.35,2.0,1.0,0.0
2016-05-13,1281000.0,1281000.0,1251000.0,1253000.0,245698.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-05-16,1253000.0,1263000.0,1247000.0,1248000.0,234403.0,13.18,12.48,1.35,2.0,1.0,0.0
2016-05-17,1249000.0,1265000.0,1249000.0,1264000.0,183671.0,13.18,12.48,1.35,3.0,1.0,0.0
2016-05-18,1264000.0,1271000.0,1255000.0,1268000.0,183392.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-05-19,1268000.0,1277000.0,1266000.0,1270000.0,200249.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-05-20,1270000.0,1280000.0,1269000.0,1269000.0,159211.0,13.18,12.48,1.35,0.0,0.0,0.0
2016-05-23,1269000.0,1286000.0,1269000.0,1286000.0,162251.0,13.18,12.48,1.35,3.0,1.0,0.0
2016-05-24,1286000.0,1289000.0,1268000.0,1271000.0,208692.0,13.18,12.48,1.35,2.0,1.0,1.0
2016-05-25,1283000.0,1298000.0,1274000.0,1295000.0,237255.0,13.18,12.48,1.35,4.0,3.0,0.0
2016-05-26,1299000.0,1303000.0,1295000.0,1296000.0,253073.0,13.18,12.48,1.35,0.0,0.0,0.0
2016-05-27,1300000.0,1301000.0,1273000.0,1282000.0,274891.0,13.18,12.48,1.35,0.0,0.0,0.0
2016-05-30,1297000.0,1297000.0,1274000.0,1280000.0,206307.0,13.18,12.48,1.35,3.0,2.0,1.0
2016-05-31,1280000.0,1300000.0,1268000.0,1292000.0,1250554.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-06-01,1298000.0,1341000.0,1295000.0,1333000.0,470080.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-06-02,1350000.0,1372000.0,1346000.0,1365000.0,476139.0,13.18,12.48,1.35,0.0,0.0,0.0
2016-06-03,1370000.0,1379000.0,1364000.0,1377000.0,341324.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-06-07,1386000.0,1402000.0,1380000.0,1398000.0,462843.0,13.18,12.48,1.35,0.0,0.0,0.0
2016-06-08,1419000.0,1419000.0,1389000.0,1406000.0,376162.0,13.18,12.48,1.35,0.0,0.0,0.0
2016-06-09,1408000.0,1430000.0,1406000.0,1430000.0,515375.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-06-10,1424000.0,1425000.0,1404000.0,1406000.0,289681.0,13.18,12.48,1.35,0.0,0.0,0.0
2016-06-13,1396000.0,1396000.0,1362000.0,1371000.0,304966.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-06-14,1371000.0,1386000.0,1369000.0,1380000.0,245461.0,13.18,12.48,1.35,0.0,0.0,0.0
2016-06-15,1385000.0,1416000.0,1383000.0,1413000.0,306689.0,13.18,12.48,1.35,2.0,2.0,0.0
2016-06-16,1413000.0,1417000.0,1395000.0,1409000.0,292431.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-06-17,1410000.0,1435000.0,1410000.0,1426000.0,328394.0,13.18,12.48,1.35,2.0,0.0,0.0
2016-06-20,1427000.0,1448000.0,1426000.0,1431000.0,270316.0,13.18,12.48,1.35,3.0,1.0,0.0
2016-06-21,1432000.0,1449000.0,1426000.0,1448000.0,200411.0,13.18,12.48,1.35,0.0,0.0,0.0
2016-06-22,1446000.0,1450000.0,1431000.0,1445000.0,178965.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-06-23,1444000.0,1445000.0,1427000.0,1430000.0,225126.0,13.18,12.48,1.35,3.0,2.0,0.0
2016-06-24,1445000.0,1445000.0,1360000.0,1400000.0,411052.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-06-27,1400000.0,1405000.0,1385000.0,1398000.0,236780.0,13.18,12.48,1.35,4.0,2.0,0.0
2016-06-28,1390000.0,1404000.0,1379000.0,1399000.0,214379.0,13.18,12.48,1.35,0.0,0.0,0.0
2016-06-29,1408000.0,1412000.0,1391000.0,1396000.0,210541.0,13.18,12.48,1.35,0.0,0.0,0.0
2016-06-30,1408000.0,1445000.0,1397000.0,1425000.0,273434.0,13.18,12.48,1.35,3.0,2.0,0.0
2016-07-01,1427000.0,1479000.0,1427000.0,1466000.0,287872.0,13.18,12.48,1.35,4.0,2.0,0.0
2016-07-04,1464000.0,1474000.0,1451000.0,1466000.0,159900.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-07-05,1466000.0,1475000.0,1462000.0,1469000.0,157407.0,13.18,12.48,1.35,0.0,0.0,0.0
2016-07-06,1447000.0,1452000.0,1412000.0,1421000.0,334983.0,13.18,12.48,1.35,1.0,0.0,1.0
2016-07-07,1421000.0,1450000.0,1416000.0,1450000.0,229904.0,13.18,12.48,1.35,4.0,2.0,1.0
2016-07-08,1450000.0,1475000.0,1449000.0,1460000.0,269963.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-07-11,1460000.0,1500000.0,1460000.0,1489000.0,281136.0,13.18,12.48,1.35,2.0,0.0,1.0
2016-07-12,1499000.0,1505000.0,1460000.0,1464000.0,220494.0,13.18,12.48,1.35,2.0,1.0,0.0
2016-07-13,1496000.0,1496000.0,1463000.0,1481000.0,200198.0,13.18,12.48,1.35,0.0,0.0,0.0
2016-07-14,1481000.0,1500000.0,1476000.0,1500000.0,248605.0,13.18,12.48,1.35,2.0,2.0,0.0
2016-07-15,1500000.0,1522000.0,1486000.0,1518000.0,232463.0,13.18,12.48,1.35,0.0,0.0,0.0
2016-07-18,1518000.0,1533000.0,1500000.0,1533000.0,231344.0,13.18,12.48,1.35,2.0,1.0,0.0
2016-07-19,1528000.0,1540000.0,1522000.0,1533000.0,202445.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-07-20,1533000.0,1542000.0,1524000.0,1540000.0,155463.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-07-21,1540000.0,1547000.0,1537000.0,1543000.0,170894.0,13.18,12.48,1.35,2.0,1.0,0.0
2016-07-22,1506000.0,1528000.0,1506000.0,1516000.0,171703.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-07-25,1500000.0,1523000.0,1495000.0,1502000.0,154650.0,13.18,12.48,1.35,0.0,0.0,0.0
2016-07-26,1500000.0,1531000.0,1498000.0,1530000.0,144570.0,13.18,12.48,1.35,0.0,0.0,0.0
2016-07-27,1512000.0,1529000.0,1512000.0,1527000.0,126701.0,13.18,12.48,1.35,0.0,0.0,0.0
2016-07-28,1533000.0,1536000.0,1498000.0,1507000.0,190074.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-07-29,1520000.0,1557000.0,1511000.0,1539000.0,299712.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-08-01,1569000.0,1580000.0,1560000.0,1568000.0,230308.0,13.18,12.48,1.35,1.0,0.0,0.0
2016-08-02,1568000.0,1568000.0,1546000.0,1548000.0,166316.0,13.18,12.48,1.35,1.0,0.0,0.0
2016-08-03,1548000.0,1548000.0,1517000.0,1517000.0,150098.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-08-04,1519000.0,1533000.0,1517000.0,1517000.0,140199.0,13.18,12.48,1.35,0.0,0.0,0.0
2016-08-05,1529000.0,1564000.0,1525000.0,1561000.0,139177.0,13.18,12.48,1.35,2.0,2.0,0.0
2016-08-08,1566000.0,1575000.0,1556000.0,1569000.0,222503.0,13.18,12.48,1.35,6.0,4.0,0.0
2016-08-09,1574000.0,1579000.0,1557000.0,1567000.0,180464.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-08-10,1567000.0,1570000.0,1534000.0,1541000.0,246807.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-08-11,1541000.0,1559000.0,1526000.0,1559000.0,210672.0,13.18,12.48,1.35,4.0,0.0,0.0
2016-08-12,1559000.0,1570000.0,1544000.0,1545000.0,209497.0,13.18,12.48,1.35,4.0,1.0,1.0
2016-08-16,1545000.0,1576000.0,1545000.0,1568000.0,216862.0,13.18,12.48,1.35,2.0,2.0,0.0
2016-08-17,1569000.0,1570000.0,1551000.0,1566000.0,148929.0,13.18,12.48,1.35,1.0,0.0,0.0
2016-08-18,1567000.0,1644000.0,1566000.0,1640000.0,366541.0,13.18,12.48,1.35,2.0,2.0,0.0
2016-08-19,1638000.0,1675000.0,1636000.0,1675000.0,336103.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-08-22,1674000.0,1692000.0,1659000.0,1665000.0,252244.0,13.18,12.48,1.35,0.0,0.0,0.0
2016-08-23,1665000.0,1694000.0,1657000.0,1687000.0,230914.0,13.18,12.48,1.35,2.0,1.0,1.0
2016-08-24,1680000.0,1682000.0,1636000.0,1653000.0,318771.0,13.18,12.48,1.35,2.0,2.0,0.0
2016-08-25,1630000.0,1659000.0,1622000.0,1639000.0,283476.0,13.18,12.48,1.35,3.0,3.0,0.0
2016-08-26,1606000.0,1623000.0,1603000.0,1612000.0,241160.0,13.18,12.48,1.35,0.0,0.0,0.0
2016-08-29,1602000.0,1640000.0,1597000.0,1640000.0,178515.0,13.18,12.48,1.35,1.0,0.0,0.0
2016-08-30,1647000.0,1671000.0,1633000.0,1645000.0,156992.0,13.18,12.48,1.35,2.0,0.0,0.0
2016-08-31,1641000.0,1641000.0,1611000.0,1620000.0,410644.0,13.18,12.48,1.35,3.0,2.0,0.0
2016-09-01,1583000.0,1588000.0,1563000.0,1587000.0,375803.0,13.18,12.48,1.35,3.0,1.0,0.0
2016-09-02,1595000.0,1613000.0,1588000.0,1597000.0,163060.0,13.18,12.48,1.35,0.0,0.0,0.0
2016-09-05,1590000.0,1615000.0,1585000.0,1606000.0,167676.0,13.18,12.48,1.35,2.0,1.0,0.0
2016-09-06,1607000.0,1645000.0,1597000.0,1643000.0,153203.0,13.18,12.48,1.35,4.0,2.0,1.0
2016-09-07,1648000.0,1652000.0,1621000.0,1621000.0,191837.0,13.18,12.48,1.35,5.0,3.0,0.0
2016-09-08,1623000.0,1639000.0,1614000.0,1639000.0,241417.0,13.18,12.48,1.35,2.0,1.0,0.0
2016-09-09,1611000.0,1618000.0,1564000.0,1575000.0,265168.0,13.18,12.48,1.35,2.0,2.0,0.0
2016-09-12,1490000.0,1506000.0,1456000.0,1465000.0,529987.0,13.18,12.48,1.35,5.0,3.0,0.0
2016-09-13,1508000.0,1549000.0,1495000.0,1527000.0,494345.0,13.18,12.48,1.35,0.0,0.0,0.0
2016-09-19,1538000.0,1569000.0,1536000.0,1558000.0,448163.0,13.18,12.48,1.35,6.0,2.0,0.0
2016-09-20,1559000.0,1588000.0,1559000.0,1585000.0,258423.0,13.18,12.48,1.35,3.0,1.0,0.0
2016-09-21,1595000.0,1601000.0,1576000.0,1592000.0,210181.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-09-22,1600000.0,1641000.0,1599000.0,1618000.0,228599.0,13.18,12.48,1.35,2.0,0.0,0.0
2016-09-23,1582000.0,1598000.0,1566000.0,1571000.0,365993.0,13.18,12.48,1.35,0.0,0.0,0.0
2016-09-26,1571000.0,1596000.0,1564000.0,1568000.0,290496.0,13.18,12.48,1.35,2.0,1.0,0.0
2016-09-27,1550000.0,1575000.0,1533000.0,1569000.0,196688.0,13.18,12.48,1.35,2.0,2.0,0.0
2016-09-28,1554000.0,1573000.0,1554000.0,1567000.0,174128.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-09-29,1573000.0,1619000.0,1572000.0,1600000.0,227951.0,13.18,12.48,1.35,2.0,1.0,0.0
2016-09-30,1590000.0,1615000.0,1585000.0,1598000.0,235254.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-10-04,1610000.0,1624000.0,1606000.0,1614000.0,261062.0,13.18,12.48,1.35,4.0,1.0,0.0
2016-10-05,1601000.0,1626000.0,1597000.0,1619000.0,249409.0,13.18,12.48,1.35,2.0,1.0,0.0
2016-10-06,1696000.0,1700000.0,1667000.0,1691000.0,591163.0,13.18,12.48,1.35,2.0,2.0,0.0
2016-10-07,1700000.0,1716000.0,1690000.0,1706000.0,521011.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-10-10,1650000.0,1689000.0,1628000.0,1680000.0,505866.0,13.18,12.48,1.35,4.0,4.0,0.0
2016-10-11,1600000.0,1625000.0,1545000.0,1545000.0,768543.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-10-12,1495000.0,1545000.0,1494000.0,1535000.0,781771.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-10-13,1550000.0,1581000.0,1545000.0,1557000.0,437291.0,13.18,12.48,1.35,2.0,2.0,0.0
2016-10-14,1548000.0,1588000.0,1547000.0,1577000.0,283179.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-10-17,1565000.0,1602000.0,1538000.0,1590000.0,255704.0,13.18,12.48,1.35,2.0,2.0,0.0
2016-10-18,1572000.0,1595000.0,1572000.0,1589000.0,207690.0,13.18,12.48,1.35,2.0,1.0,0.0
2016-10-19,1579000.0,1643000.0,1575000.0,1625000.0,308891.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-10-20,1626000.0,1651000.0,1609000.0,1620000.0,206609.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-10-21,1606000.0,1613000.0,1588000.0,1589000.0,209550.0,13.18,12.48,1.35,1.0,0.0,0.0
2016-10-24,1593000.0,1608000.0,1590000.0,1608000.0,185799.0,13.18,12.48,1.35,3.0,0.0,0.0
2016-10-25,1600000.0,1604000.0,1592000.0,1597000.0,197322.0,13.18,12.48,1.35,0.0,0.0,0.0
2016-10-26,1597000.0,1599000.0,1562000.0,1567000.0,210680.0,13.18,12.48,1.35,3.0,1.0,0.0
2016-10-27,1571000.0,1617000.0,1556000.0,1573000.0,282340.0,13.18,12.48,1.35,1.0,1.0,0.0
2016-10-28,1580000.0,1614000.0,1580000.0,1614000.0,204284.0,13.18,12.48,1.35,1.0,0.0,0.0
2016-10-31,1616000.0,1639000.0,1611000.0,1639000.0,241344.0,13.18,12.48,1.35,1.0,1.0,0.0
